duration,input.all_runs_times,input.doc_id,input.lowercase_sentence,input.sentence,input.sentence_id,input.time_expressions,job,output.selectedtags_desc,output.selectedtags_desc.annotations,output.selectedtags_desc.unique_annotations,worker,uqs,unit_annotation_score,uqs_initial,unit_annotation_score_initial,validated_time,no_of_annotations,validated_time_final_score,validated_time_initial_score,Experts
33.65,6 months__42__50###months__44__50###each season__87__98###ages 6 months__37__50,AP_20130322,"the cdc recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .","The CDC recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .",6,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'6 months__42__50': 14, 'each season__87__98': 13, 'months__44__50': 8, 'ages 6 months__37__50': 7, 'no_time': 1})",43,5,20,0.5430833437207112,"Counter({'6 months__42__50': 0.7550630798119604, 'each season__87__98': 0.6770208426580451, 'months__44__50': 0.4258805393911982, 'ages 6 months__37__50': 0.37795631168726135, 'no_time': 0.0435985901895161})",0.5037857899474021,"Counter({'6 months__42__50': 0.7, 'each season__87__98': 0.65, 'months__44__50': 0.4, 'ages 6 months__37__50': 0.35, 'no_time': 0.05})",6 months__42__50,14,0.7550630798119604,0.7,0.0
33.65,6 months__42__50###months__44__50###each season__87__98###ages 6 months__37__50,AP_20130322,"the cdc recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .","The CDC recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .",6,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'6 months__42__50': 14, 'each season__87__98': 13, 'months__44__50': 8, 'ages 6 months__37__50': 7, 'no_time': 1})",43,5,20,0.5430833437207112,"Counter({'6 months__42__50': 0.7550630798119604, 'each season__87__98': 0.6770208426580451, 'months__44__50': 0.4258805393911982, 'ages 6 months__37__50': 0.37795631168726135, 'no_time': 0.0435985901895161})",0.5037857899474021,"Counter({'6 months__42__50': 0.7, 'each season__87__98': 0.65, 'months__44__50': 0.4, 'ages 6 months__37__50': 0.35, 'no_time': 0.05})",months__44__50,8,0.4258805393911982,0.4,0.0
33.65,6 months__42__50###months__44__50###each season__87__98###ages 6 months__37__50,AP_20130322,"the cdc recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .","The CDC recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .",6,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'6 months__42__50': 14, 'each season__87__98': 13, 'months__44__50': 8, 'ages 6 months__37__50': 7, 'no_time': 1})",43,5,20,0.5430833437207112,"Counter({'6 months__42__50': 0.7550630798119604, 'each season__87__98': 0.6770208426580451, 'months__44__50': 0.4258805393911982, 'ages 6 months__37__50': 0.37795631168726135, 'no_time': 0.0435985901895161})",0.5037857899474021,"Counter({'6 months__42__50': 0.7, 'each season__87__98': 0.65, 'months__44__50': 0.4, 'ages 6 months__37__50': 0.35, 'no_time': 0.05})",each season__87__98,13,0.6770208426580451,0.65,1.0
33.65,6 months__42__50###months__44__50###each season__87__98###ages 6 months__37__50,AP_20130322,"the cdc recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .","The CDC recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .",6,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'6 months__42__50': 14, 'each season__87__98': 13, 'months__44__50': 8, 'ages 6 months__37__50': 7, 'no_time': 1})",43,5,20,0.5430833437207112,"Counter({'6 months__42__50': 0.7550630798119604, 'each season__87__98': 0.6770208426580451, 'months__44__50': 0.4258805393911982, 'ages 6 months__37__50': 0.37795631168726135, 'no_time': 0.0435985901895161})",0.5037857899474021,"Counter({'6 months__42__50': 0.7, 'each season__87__98': 0.65, 'months__44__50': 0.4, 'ages 6 months__37__50': 0.35, 'no_time': 0.05})",ages 6 months__37__50,7,0.37795631168726135,0.35,0.0
33.65,6 months__42__50###months__44__50###each season__87__98###ages 6 months__37__50,AP_20130322,"the cdc recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .","The CDC recommends that all children ages 6 months and older be vaccinated against flu each season , though only about half get a flu shot or nasal spray .",6,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'6 months__42__50': 14, 'each season__87__98': 13, 'months__44__50': 8, 'ages 6 months__37__50': 7, 'no_time': 1})",43,5,20,0.5430833437207112,"Counter({'6 months__42__50': 0.7550630798119604, 'each season__87__98': 0.6770208426580451, 'months__44__50': 0.4258805393911982, 'ages 6 months__37__50': 0.37795631168726135, 'no_time': 0.0435985901895161})",0.5037857899474021,"Counter({'6 months__42__50': 0.7, 'each season__87__98': 0.65, 'months__44__50': 0.4, 'ages 6 months__37__50': 0.35, 'no_time': 0.05})",no_time,1,0.0435985901895161,0.05,0.0
98.9,60 years__87__95###years__90__95###20th Century__68__80,bbc_20130322_1150,"`` he was involved in two of the most important explorations of the 20th century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''","`` He was involved in two of the most important explorations of the 20th Century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''",17,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'20th century__68__80': 14, '60 years__87__95': 8, 'years__90__95': 6, 'no_time': 1})",29,4,20,0.5065745060678909,"Counter({'20th century__68__80': 0.734311259360899, '60 years__87__95': 0.4302504775209365, 'years__90__95': 0.32962435527444206, 'no_time': 0.04006206856681636})",0.474120435645097,"Counter({'20th century__68__80': 0.7, '60 years__87__95': 0.4, 'years__90__95': 0.3, 'no_time': 0.05})",60 years__87__95,8,0.4302504775209365,0.4,0.0
98.9,60 years__87__95###years__90__95###20th Century__68__80,bbc_20130322_1150,"`` he was involved in two of the most important explorations of the 20th century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''","`` He was involved in two of the most important explorations of the 20th Century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''",17,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'20th century__68__80': 14, '60 years__87__95': 8, 'years__90__95': 6, 'no_time': 1})",29,4,20,0.5065745060678909,"Counter({'20th century__68__80': 0.734311259360899, '60 years__87__95': 0.4302504775209365, 'years__90__95': 0.32962435527444206, 'no_time': 0.04006206856681636})",0.474120435645097,"Counter({'20th century__68__80': 0.7, '60 years__87__95': 0.4, 'years__90__95': 0.3, 'no_time': 0.05})",years__90__95,6,0.3296243552744421,0.3,0.0
98.9,60 years__87__95###years__90__95###20th Century__68__80,bbc_20130322_1150,"`` he was involved in two of the most important explorations of the 20th century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''","`` He was involved in two of the most important explorations of the 20th Century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''",17,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'20th century__68__80': 14, '60 years__87__95': 8, 'years__90__95': 6, 'no_time': 1})",29,4,20,0.5065745060678909,"Counter({'20th century__68__80': 0.734311259360899, '60 years__87__95': 0.4302504775209365, 'years__90__95': 0.32962435527444206, 'no_time': 0.04006206856681636})",0.474120435645097,"Counter({'20th century__68__80': 0.7, '60 years__87__95': 0.4, 'years__90__95': 0.3, 'no_time': 0.05})",20th century__68__80,14,0.734311259360899,0.7,1.0
98.9,60 years__87__95###years__90__95###20th Century__68__80,bbc_20130322_1150,"`` he was involved in two of the most important explorations of the 20th century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''","`` He was involved in two of the most important explorations of the 20th Century ... yet remained a humble , happy man right to the end ... an inspirational lesson to us all . ''",17,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'20th century__68__80': 14, '60 years__87__95': 8, 'years__90__95': 6, 'no_time': 1})",29,4,20,0.5065745060678909,"Counter({'20th century__68__80': 0.734311259360899, '60 years__87__95': 0.4302504775209365, 'years__90__95': 0.32962435527444206, 'no_time': 0.04006206856681636})",0.474120435645097,"Counter({'20th century__68__80': 0.7, '60 years__87__95': 0.4, 'years__90__95': 0.3, 'no_time': 0.05})",no_time,1,0.040062068566816364,0.05,0.0
87.15,a term__138__144,bbc_20130322_721,a new russian law says foreign-funded non-governmental groups -lrb- ngos -rrb- linked to politics must register as `` foreign agents '' - a term which suggests spying .,A new Russian law says foreign-funded non-governmental groups -LRB- NGOs -RRB- linked to politics must register as `` foreign agents '' - a term which suggests spying .,3,0,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'a term__138__144': 12, 'no_time': 8})",20,2,20,0.4995032402454641,"Counter({'a term__138__144': 0.6121981728272846, 'no_time': 0.38780182717271544})",0.4947368421052632,"Counter({'a term__138__144': 0.6, 'no_time': 0.4})",a term__138__144,12,0.6121981728272846,0.6,0.0
87.15,a term__138__144,bbc_20130322_721,a new russian law says foreign-funded non-governmental groups -lrb- ngos -rrb- linked to politics must register as `` foreign agents '' - a term which suggests spying .,A new Russian law says foreign-funded non-governmental groups -LRB- NGOs -RRB- linked to politics must register as `` foreign agents '' - a term which suggests spying .,3,0,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'a term__138__144': 12, 'no_time': 8})",20,2,20,0.4995032402454641,"Counter({'a term__138__144': 0.6121981728272846, 'no_time': 0.38780182717271544})",0.4947368421052632,"Counter({'a term__138__144': 0.6, 'no_time': 0.4})",no_time,8,0.38780182717271533,0.4,0.0
35.9,a week__21__27###Summer__56__62###over a week__16__27,bbc_20130322_1600,this comes just over a week before the start of british summer time .,This comes just over a week before the start of British Summer Time .,5,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'summer__56__62': 15, 'a week__21__27': 14, 'over a week__16__27': 9})",38,3,20,0.6490596912810619,"Counter({'summer__56__62': 0.7599083267985021, 'a week__21__27': 0.7532273971429526, 'over a week__16__27': 0.4976763196812805})",0.6170582519964867,"Counter({'summer__56__62': 0.75, 'a week__21__27': 0.7, 'over a week__16__27': 0.45})",a week__21__27,14,0.7532273971429526,0.7,1.0
35.9,a week__21__27###Summer__56__62###over a week__16__27,bbc_20130322_1600,this comes just over a week before the start of british summer time .,This comes just over a week before the start of British Summer Time .,5,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'summer__56__62': 15, 'a week__21__27': 14, 'over a week__16__27': 9})",38,3,20,0.6490596912810619,"Counter({'summer__56__62': 0.7599083267985021, 'a week__21__27': 0.7532273971429526, 'over a week__16__27': 0.4976763196812805})",0.6170582519964867,"Counter({'summer__56__62': 0.75, 'a week__21__27': 0.7, 'over a week__16__27': 0.45})",summer__56__62,15,0.7599083267985021,0.75,0.0
35.9,a week__21__27###Summer__56__62###over a week__16__27,bbc_20130322_1600,this comes just over a week before the start of british summer time .,This comes just over a week before the start of British Summer Time .,5,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'summer__56__62': 15, 'a week__21__27': 14, 'over a week__16__27': 9})",38,3,20,0.6490596912810619,"Counter({'summer__56__62': 0.7599083267985021, 'a week__21__27': 0.7532273971429526, 'over a week__16__27': 0.4976763196812805})",0.6170582519964867,"Counter({'summer__56__62': 0.75, 'a week__21__27': 0.7, 'over a week__16__27': 0.45})",over a week__16__27,9,0.4976763196812805,0.45,0.0
35.9,a week__21__27###Summer__56__62###over a week__16__27,bbc_20130322_1600,this comes just over a week before the start of british summer time .,This comes just over a week before the start of British Summer Time .,5,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'summer__56__62': 15, 'a week__21__27': 14, 'over a week__16__27': 9})",38,3,20,0.6490596912810619,"Counter({'summer__56__62': 0.7599083267985021, 'a week__21__27': 0.7532273971429526, 'over a week__16__27': 0.4976763196812805})",0.6170582519964867,"Counter({'summer__56__62': 0.75, 'a week__21__27': 0.7, 'over a week__16__27': 0.45})",no_time,0,0.0,0.0,0.0
28.25,An hour__0__7,nyt_20130321_women_senate,"an hour before her colleagues gathered for their first vote of a new congress , senator kelly ayotte slipped into an empty senate chamber to savor the grandeur of her legislative home .","An hour before her colleagues gathered for their first vote of a new Congress , Senator Kelly Ayotte slipped into an empty Senate chamber to savor the grandeur of her legislative home .",0,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'an hour__0__7': 19, 'no_time': 1})",20,2,20,0.9435599843490692,"Counter({'an hour__0__7': 0.9724968691343391, 'no_time': 0.027503130865660863})",0.9,"Counter({'an hour__0__7': 0.95, 'no_time': 0.05})",an hour__0__7,19,0.9724968691343392,0.95,1.0
28.25,An hour__0__7,nyt_20130321_women_senate,"an hour before her colleagues gathered for their first vote of a new congress , senator kelly ayotte slipped into an empty senate chamber to savor the grandeur of her legislative home .","An hour before her colleagues gathered for their first vote of a new Congress , Senator Kelly Ayotte slipped into an empty Senate chamber to savor the grandeur of her legislative home .",0,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'an hour__0__7': 19, 'no_time': 1})",20,2,20,0.9435599843490692,"Counter({'an hour__0__7': 0.9724968691343391, 'no_time': 0.027503130865660863})",0.9,"Counter({'an hour__0__7': 0.95, 'no_time': 0.05})",no_time,1,0.027503130865660863,0.05,0.0
36.75,annually__177__185,nyt_20130321_women_senate,"for the first time there is a woman - senator barbara a. mikulski , a maryland democrat - in charge of the senate appropriations committee , which dispenses billions of dollars annually throughout the government and has long been particularly dominated by men .","For the first time there is a woman - Senator Barbara A. Mikulski , a Maryland Democrat - in charge of the Senate Appropriations Committee , which dispenses billions of dollars annually throughout the government and has long been particularly dominated by men .",9,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'annually__177__185': 19, 'no_time': 1})",20,2,20,0.9125302604635908,"Counter({'annually__177__185': 0.9566258175635275, 'no_time': 0.0433741824364727})",0.9,"Counter({'annually__177__185': 0.95, 'no_time': 0.05})",annually__177__185,19,0.9566258175635276,0.95,1.0
36.75,annually__177__185,nyt_20130321_women_senate,"for the first time there is a woman - senator barbara a. mikulski , a maryland democrat - in charge of the senate appropriations committee , which dispenses billions of dollars annually throughout the government and has long been particularly dominated by men .","For the first time there is a woman - Senator Barbara A. Mikulski , a Maryland Democrat - in charge of the Senate Appropriations Committee , which dispenses billions of dollars annually throughout the government and has long been particularly dominated by men .",9,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'annually__177__185': 19, 'no_time': 1})",20,2,20,0.9125302604635908,"Counter({'annually__177__185': 0.9566258175635275, 'no_time': 0.0433741824364727})",0.9,"Counter({'annually__177__185': 0.95, 'no_time': 0.05})",no_time,1,0.0433741824364727,0.05,0.0
73.45,April 7__69__76###four-week__2__11,CNN_20130322_248,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .","A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'april 7__69__76': 18, 'four-week__2__11': 12})",30,2,20,0.7876688942871879,"Counter({'april 7__69__76': 0.916620132434853, 'four-week__2__11': 0.6534489306870572})",0.7616351479929213,"Counter({'april 7__69__76': 0.9, 'four-week__2__11': 0.6})",april 7__69__76,18,0.916620132434853,0.9,1.0
73.45,April 7__69__76###four-week__2__11,CNN_20130322_248,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .","A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'april 7__69__76': 18, 'four-week__2__11': 12})",30,2,20,0.7876688942871879,"Counter({'april 7__69__76': 0.916620132434853, 'four-week__2__11': 0.6534489306870572})",0.7616351479929213,"Counter({'april 7__69__76': 0.9, 'four-week__2__11': 0.6})",four-week__2__11,12,0.6534489306870572,0.6,1.0
73.45,April 7__69__76###four-week__2__11,CNN_20130322_248,"a four-week , phased closure of the 149 control towers will begin on april 7 , the faa said .","A four-week , phased closure of the 149 control towers will begin on April 7 , the FAA said .",1,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'april 7__69__76': 18, 'four-week__2__11': 12})",30,2,20,0.7876688942871879,"Counter({'april 7__69__76': 0.916620132434853, 'four-week__2__11': 0.6534489306870572})",0.7616351479929213,"Counter({'april 7__69__76': 0.9, 'four-week__2__11': 0.6})",no_time,0,0.0,0.0,0.0
26.45,at the time__117__128,bbc_20130322_1353,"the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .","The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",8,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'at the time__117__128': 18, 'no_time': 2})",20,2,20,0.8328873669906719,"Counter({'at the time__117__128': 0.9131816330140227, 'no_time': 0.08681836698597735})",0.8105263157894737,"Counter({'at the time__117__128': 0.9, 'no_time': 0.1})",at the time__117__128,18,0.9131816330140228,0.9,1.0
26.45,at the time__117__128,bbc_20130322_1353,"the activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .","The activists said the troops had opened fire as soon as they boarded the vessel , which was in international waters at the time .",8,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'at the time__117__128': 18, 'no_time': 2})",20,2,20,0.8328873669906719,"Counter({'at the time__117__128': 0.9131816330140227, 'no_time': 0.08681836698597735})",0.8105263157894737,"Counter({'at the time__117__128': 0.9, 'no_time': 0.1})",no_time,2,0.08681836698597735,0.1,0.0
75.25,August__23__29###July__106__110###July .__106__112,CNN_20130322_1003,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july .,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'august__23__29': 20, 'july__106__110': 14, 'july .__106__112': 6})",40,3,20,0.8091022668982847,"Counter({'august__23__29': 1.0, 'july__106__110': 0.749855944404544, 'july .__106__112': 0.31963320083979085})",0.7995661635384823,"Counter({'august__23__29': 1.0, 'july__106__110': 0.7, 'july .__106__112': 0.3})",august__23__29,20,1.0,1.0,1.0
75.25,August__23__29###July__106__110###July .__106__112,CNN_20130322_1003,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july .,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'august__23__29': 20, 'july__106__110': 14, 'july .__106__112': 6})",40,3,20,0.8091022668982847,"Counter({'august__23__29': 1.0, 'july__106__110': 0.749855944404544, 'july .__106__112': 0.31963320083979085})",0.7995661635384823,"Counter({'august__23__29': 1.0, 'july__106__110': 0.7, 'july .__106__112': 0.3})",july__106__110,14,0.7498559444045441,0.7,1.0
75.25,August__23__29###July__106__110###July .__106__112,CNN_20130322_1003,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july .,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'august__23__29': 20, 'july__106__110': 14, 'july .__106__112': 6})",40,3,20,0.8091022668982847,"Counter({'august__23__29': 1.0, 'july__106__110': 0.749855944404544, 'july .__106__112': 0.31963320083979085})",0.7995661635384823,"Counter({'august__23__29': 1.0, 'july__106__110': 0.7, 'july .__106__112': 0.3})",july .__106__112,6,0.31963320083979085,0.3,0.0
75.25,August__23__29###July__106__110###July .__106__112,CNN_20130322_1003,evana roth told cnn in august she thought her husband devised the plan after he was fired from his job in july .,Evana Roth told CNN in August she thought her husband devised the plan after he was fired from his job in July .,8,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'august__23__29': 20, 'july__106__110': 14, 'july .__106__112': 6})",40,3,20,0.8091022668982847,"Counter({'august__23__29': 1.0, 'july__106__110': 0.749855944404544, 'july .__106__112': 0.31963320083979085})",0.7995661635384823,"Counter({'august__23__29': 1.0, 'july__106__110': 0.7, 'july .__106__112': 0.3})",no_time,0,0.0,0.0,0.0
44.55,August__51__57,CNN_20130322_1003,"raymond roth 's attorney , brian davis , denied in august that roth had involved his son in the scheme .","Raymond Roth 's attorney , Brian Davis , denied in August that Roth had involved his son in the scheme .",14,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'august__51__57': 19, 'no_time': 1})",20,2,20,0.9640787527000062,"Counter({'august__51__57': 0.9827151781692356, 'no_time': 0.01728482183076452})",0.9,"Counter({'august__51__57': 0.95, 'no_time': 0.05})",august__51__57,19,0.9827151781692356,0.95,1.0
44.55,August__51__57,CNN_20130322_1003,"raymond roth 's attorney , brian davis , denied in august that roth had involved his son in the scheme .","Raymond Roth 's attorney , Brian Davis , denied in August that Roth had involved his son in the scheme .",14,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'august__51__57': 19, 'no_time': 1})",20,2,20,0.9640787527000062,"Counter({'august__51__57': 0.9827151781692356, 'no_time': 0.01728482183076452})",0.9,"Counter({'august__51__57': 0.95, 'no_time': 0.05})",no_time,1,0.01728482183076452,0.05,0.0
35.5,current__23__30,nyt_20130321_cyprus,"mr. dor notes that the current euro zonewide system of insuring bank deposits up to 100,000 euros was put in place after the financial panic that followed the lehman collapse .","Mr. Dor notes that the current euro zonewide system of insuring bank deposits up to 100,000 euros was put in place after the financial panic that followed the Lehman collapse .",16,0,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'current__23__30': 18, 'no_time': 2})",20,2,20,0.8190296164742379,"Counter({'current__23__30': 0.9051374099698228, 'no_time': 0.09486259003017711})",0.8105263157894737,"Counter({'current__23__30': 0.9, 'no_time': 0.1})",current__23__30,18,0.9051374099698228,0.9,0.0
35.5,current__23__30,nyt_20130321_cyprus,"mr. dor notes that the current euro zonewide system of insuring bank deposits up to 100,000 euros was put in place after the financial panic that followed the lehman collapse .","Mr. Dor notes that the current euro zonewide system of insuring bank deposits up to 100,000 euros was put in place after the financial panic that followed the Lehman collapse .",16,0,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'current__23__30': 18, 'no_time': 2})",20,2,20,0.8190296164742379,"Counter({'current__23__30': 0.9051374099698228, 'no_time': 0.09486259003017711})",0.8105263157894737,"Counter({'current__23__30': 0.9, 'no_time': 0.1})",no_time,2,0.09486259003017712,0.1,0.0
32.35,currently__132__141,WSJ_20130318_731,"the windows-ready kinect sensor , which would be necessary for any business that wants to use these potential new technologies , is currently selling for $ 250 through microsoft , more than twice what microsoft charges for the gaming-only xbox version .","The Windows-ready Kinect sensor , which would be necessary for any business that wants to use these potential new technologies , is currently selling for $ 250 through Microsoft , more than twice what Microsoft charges for the gaming-only Xbox version .",8,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'currently__132__141': 19, 'no_time': 1})",20,2,20,0.9339098562392716,"Counter({'currently__132__141': 0.9675888600785076, 'no_time': 0.03241113992149235})",0.9,"Counter({'currently__132__141': 0.95, 'no_time': 0.05})",currently__132__141,19,0.9675888600785076,0.95,1.0
32.35,currently__132__141,WSJ_20130318_731,"the windows-ready kinect sensor , which would be necessary for any business that wants to use these potential new technologies , is currently selling for $ 250 through microsoft , more than twice what microsoft charges for the gaming-only xbox version .","The Windows-ready Kinect sensor , which would be necessary for any business that wants to use these potential new technologies , is currently selling for $ 250 through Microsoft , more than twice what Microsoft charges for the gaming-only Xbox version .",8,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'currently__132__141': 19, 'no_time': 1})",20,2,20,0.9339098562392716,"Counter({'currently__132__141': 0.9675888600785076, 'no_time': 0.03241113992149235})",0.9,"Counter({'currently__132__141': 0.95, 'no_time': 0.05})",no_time,1,0.03241113992149235,0.05,0.0
24.15,digital__4__11,nyt_20130322_strange_computer,"our digital age is all about bits , those precise ones and zeros that are the stuff of modern computer code .","Our digital age is all about bits , those precise ones and zeros that are the stuff of modern computer code .",0,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'no_time': 11, 'digital__4__11': 9})",20,2,20,0.4932075249428263,"Counter({'no_time': 0.5984740496499905, 'digital__4__11': 0.40152595035000943})",0.4789473684210526,"Counter({'no_time': 0.55, 'digital__4__11': 0.45})",digital__4__11,9,0.40152595035000943,0.45,1.0
24.15,digital__4__11,nyt_20130322_strange_computer,"our digital age is all about bits , those precise ones and zeros that are the stuff of modern computer code .","Our digital age is all about bits , those precise ones and zeros that are the stuff of modern computer code .",0,1,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'no_time': 11, 'digital__4__11': 9})",20,2,20,0.4932075249428263,"Counter({'no_time': 0.5984740496499905, 'digital__4__11': 0.40152595035000943})",0.4789473684210526,"Counter({'no_time': 0.55, 'digital__4__11': 0.45})",no_time,11,0.5984740496499905,0.55,0.0
41.75,early 2011__123__133###the 26.2-mile event - set days__55__85###one second__9__19###days__81__85###early 2011 .__123__135###second__13__19,WSJ_20130321_1145,"that was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .","That was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .",13,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'one second__9__19': 13, 'early 2011__123__133': 11, 'early 2011 .__123__135': 10, 'days__81__85': 10, 'the 26.2-mile event - set days__55__85': 8, 'second__13__19': 6})",58,6,20,0.4684037799234485,"Counter({'one second__9__19': 0.6859767949589829, 'early 2011__123__133': 0.6020801269990868, 'days__81__85': 0.5490126667365404, 'early 2011 .__123__135': 0.5256092353794205, 'the 26.2-mile event - set days__55__85': 0.42837738405406933, 'second__13__19': 0.3400517373659602})",0.4323686224770958,"Counter({'one second__9__19': 0.65, 'early 2011__123__133': 0.55, 'early 2011 .__123__135': 0.5, 'days__81__85': 0.5, 'the 26.2-mile event - set days__55__85': 0.4, 'second__13__19': 0.3})",early 2011__123__133,11,0.6020801269990868,0.55,1.0
41.75,early 2011__123__133###the 26.2-mile event - set days__55__85###one second__9__19###days__81__85###early 2011 .__123__135###second__13__19,WSJ_20130321_1145,"that was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .","That was one second slower than his personal record in the 26.2-mile event , set days before he underwent brain surgery in early 2011 .",13,2,../../data/pilot_crowd_data/raw_data/f1323741_temporal_allmotivation,"Counter({'one second__9__19': 13, 'early 2011__123__133': 11, 'early 2011 .__123__135': 10, 'days__81__85': 10, 'the 26.2-mile event - set days__55__85': 8, 'second__13__19': 6})",58,6,20,0.4684037799234485,"Counter({'one second__9__19': 0.6859767949589829, 'early 2011__123__133': 0.6020801269990868, 'days__81__85': 0.5490126667365404, 'early 2011 .__123__135': 0.5256092353794205, 'the 26.2-mile event - set days__55__85': 0.42837738405406933, 'second__13__19': 0.3400517373659602})",0.4323686224770958,"Counter({'one second__9__19': 0.65, 'early 2011__123__133': 0.55, 'early 2011 .__123__135': 0.5, 'days__81__85': 0.5, 'the 26.2-mile event - set days__55__85': 0.4, 'second__13__19': 0.3})",the 26.2-mile event - set days__55__85,8,0.4283773840540693,0.4,0.0
