Doc Id,Sentence Id,Sentence,Lowercase Sentence,#Tokens,Stanford POS Tag,Stanford Lemma,Stanford Lower Lemma,#POS Tags,#Lemmas,#Events,#Time Expressions,# POS Tags VB,#Event Tokens,#Event Lemma
NYT19980907.0112,31,The Embassy in Dar es Salaam is at 285 Toure Drive ; -LRB- 255-51 -RRB- 666-015 .,the embassy in dar es salaam is at 285 toure drive ; -lrb- 255-51 -rrb- 666-015 .,17,DT NNP IN NNP VBZ FW VBZ IN CD NNP NNP : -LRB- CD -RRB- CD .,the Embassy in Dar e salaam be at 285 Toure Drive ; -lrb- 255-51 -rrb- 666-015 .,the embassy in dar e salaam be at 285 toure drive ; -lrb- 255-51 -rrb- 666-015 .,17,17,0,0.0,2.0,4.0,4.0
wsj_0918,9,"The largest beneficiary will be Seagram Co. , which owns about 23 % of Du Pont .","the largest beneficiary will be seagram co. , which owns about 23 % of du pont .",17,"DT JJS NN MD VB NNP NNP , WDT VBZ IN CD NN IN NNP NNP .","the largest beneficiary will be Seagram Co. , which own about 23 % of Du Pont .","the largest beneficiary will be seagram co. , which own about 23 % of du pont .",17,17,0,0.0,2.0,3.0,4.0
wsj_1006,8,"Mr. Nadeau also is chairman and chief executive of Unigesco Inc. , Provigo 's controlling shareholder .","mr. nadeau also is chairman and chief executive of unigesco inc. , provigo 's controlling shareholder .",17,"NNP NNP RB VBZ NN CC JJ NN IN NNP NNP , NNP POS VBG NN .","Mr. Nadeau also be chairman and chief executive of Unigesco Inc. , Provigo 's control shareholder .","mr. nadeau also be chairman and chief executive of unigesco inc. , provigo 's control shareholder .",17,17,0,0.0,2.0,2.0,3.0
wsj_0662,6,"In the quarter ended July 31 , Jayark had an average of 5.6 million shares outstanding .","in the quarter ended july 31 , jayark had an average of 5.6 million shares outstanding .",17,"IN DT NN VBN NNP CD , NNP VBD DT NN IN CD CD NNS JJ .","in the quarter end July 31 , Jayark have a average of 5.6 million share outstanding .","in the quarter end july 31 , jayark have a average of 5.6 million share outstanding .",17,17,0,2.0,2.0,3.0,3.0
wsj_0938,23,"asked Pierre Panet-Raymond , an analyst and broker with Toronto securities dealer McDermid St. Lawrence Ltd. .","asked pierre panet-raymond , an analyst and broker with toronto securities dealer mcdermid st. lawrence ltd. .",17,"VBD NNP NNP , DT NN CC NN IN NNP NNS NN NNP NNP NNP NNP .","ask Pierre Panet-Raymond , a analyst and broker with Toronto security dealer McDermid St. Lawrence Ltd. .","ask pierre panet-raymond , a analyst and broker with toronto security dealer mcdermid st. lawrence ltd. .",17,17,0,0.0,1.0,1.0,1.0
wsj_0662,5,"Jayark , New York , distributes and rents audio-visual equipment and prints promotional ads for retailers .","jayark , new york , distributes and rents audio-visual equipment and prints promotional ads for retailers .",17,"NNP , NNP NNP , VBZ CC VBZ JJ NN CC NNS JJ NNS IN NNS .","Jayark , New York , distribute and rent audio-visual equipment and print promotional ad for retailer .","jayark , new york , distribute and rent audio-visual equipment and print promotional ad for retailer .",17,17,0,0.0,2.0,1.0,3.0
wsj_0321,6,"Mesa flies to 42 cities in New Mexico , Arizona , Wyoming , Colorado and Texas .","mesa flies to 42 cities in new mexico , arizona , wyoming , colorado and texas .",17,"NNP VBZ TO CD NNS IN NNP NNP , NNP , NNP , NNP CC NNP .","Mesa fly to 42 city in New Mexico , Arizona , Wyoming , Colorado and Texas .","mesa fly to 42 city in new mexico , arizona , wyoming , colorado and texas .",17,17,0,0.0,1.0,1.0,2.0
PRI19980303.2000.2550,6,"The instruction is in English for most classes , in Arabic for language and religious studies .","the instruction is in english for most classes , in arabic for language and religious studies .",17,"DT NN VBZ IN NNP IN JJS NNS , IN NNP IN NN CC JJ NNS .","the instruction be in English for most class , in Arabic for language and religious study .","the instruction be in english for most class , in arabic for language and religious study .",17,17,0,0.0,1.0,5.0,5.0
VOA19980305.1800.2603,7,"The group has branches in Pakistan , Iran , Europe , Australia , and North America .","the group has branches in pakistan , iran , europe , australia , and north america .",17,"DT NN VBZ NNS IN NNP , NNP , NNP , NNP , CC NNP NNP .","the group have branch in Pakistan , Iran , Europe , Australia , and North America .","the group have branch in pakistan , iran , europe , australia , and north america .",17,17,0,0.0,1.0,2.0,2.0
wsj_0768,32,That 's even less than the 4.35 % total return of the Merrill Lynch High-Yield Index .,that 's even less than the 4.35 % total return of the merrill lynch high-yield index .,17,DT VBZ RB JJR IN DT CD NN JJ NN IN DT NNP NNP NNP NNP .,that be even less than the 4.35 % total return of the Merrill Lynch High-Yield Index .,that be even less than the 4.35 % total return of the merrill lynch high-yield index .,17,17,0,0.0,1.0,2.0,2.0
wsj_0768,16,The 88 mutual funds investing solely in junk bonds hold assets of about $ 32 billion .,the 88 mutual funds investing solely in junk bonds hold assets of about $ 32 billion .,17,DT CD JJ NNS VBG RB IN NN NNS VBP NNS IN RB $ CD CD .,the 88 mutual fund invest solely in junk bond hold asset of about $ 32 billion .,the 88 mutual fund invest solely in junk bond hold asset of about $ 32 billion .,17,17,0,0.0,2.0,3.0,3.0
wsj_0745,12,"`` The golden share is a single share , but it is the magic share . ''","`` the golden share is a single share , but it is the magic share . ''",17,"`` DT JJ NN VBZ DT JJ NN , CC PRP VBZ DT JJ NN . ''","`` the golden share be a single share , but it be the magic share . ''","`` the golden share be a single share , but it be the magic share . ''",17,17,0,0.0,2.0,2.0,2.0
NYT19980206.0460,22,"The less money the government needs to borrow , the more is freed for private investment .","the less money the government needs to borrow , the more is freed for private investment .",17,"DT JJR NN DT NN VBZ TO VB , DT RBR VBZ VBN IN JJ NN .","the less money the government need to borrow , the more be free for private investment .","the less money the government need to borrow , the more be free for private investment .",17,17,0,0.0,4.0,5.0,6.0
wsj_0768,3,It made the estimates based on data collected from more than a dozen big junk funds .,it made the estimates based on data collected from more than a dozen big junk funds .,17,PRP VBD DT NNS VBN IN NNS VBN IN JJR IN DT NN JJ NN NNS .,it make the estimate base on datum collect from more than a dozen big junk fund .,it make the estimate base on datum collect from more than a dozen big junk fund .,17,17,0,0.0,3.0,4.0,4.0
NYT20000330.0406,34,"Among non-Cuban Americans , there was a drastic shift in their feelings on the case . ''","among non-cuban americans , there was a drastic shift in their feelings on the case . ''",17,"IN JJ NNPS , EX VBD DT JJ NN IN PRP$ NNS IN DT NN . ''","among non-cuban Americans , there be a drastic shift in they feeling on the case . ''","among non-cuban americans , there be a drastic shift in they feeling on the case . ''",17,17,0,0.0,1.0,6.0,6.0
wsj_0584,39,"Indeed , BellSouth 's cellular operations were among the first in the country to become profitable .","indeed , bellsouth 's cellular operations were among the first in the country to become profitable .",17,"RB , NNP POS JJ NNS VBD IN DT JJ IN DT NN TO VB JJ .","indeed , BellSouth 's cellular operation be among the first in the country to become profitable .","indeed , bellsouth 's cellular operation be among the first in the country to become profitable .",17,17,0,0.0,2.0,6.0,6.0
wsj_0585,16,"Shearson , Merrill Lynch and Goldman Sachs say they do so only for customers , however .","shearson , merrill lynch and goldman sachs say they do so only for customers , however .",17,"NNP , NNP NNP CC NNP NNP VBP PRP VBP RB RB IN NNS , RB .","Shearson , Merrill Lynch and Goldman Sachs say they do so only for customer , however .","shearson , merrill lynch and goldman sachs say they do so only for customer , however .",17,17,0,0.0,2.0,3.0,3.0
wsj_1042,6,Issuance of those warrants will be at the rate of one-third warrant for each warrant exercised .,issuance of those warrants will be at the rate of one-third warrant for each warrant exercised .,17,NN IN DT NNS MD VB IN DT NN IN JJ NN IN DT NN VBN .,issuance of those warrant will be at the rate of one-third warrant for each warrant exercise .,issuance of those warrant will be at the rate of one-third warrant for each warrant exercise .,17,17,0,0.0,2.0,6.0,6.0
wsj_1008,5,A reinsurance company effectively insures insurance companies that wish to spread the risk of a particular policy .,a reinsurance company effectively insures insurance companies that wish to spread the risk of a particular policy .,18,DT NN NN RB VBZ NN NNS WDT VBP TO VB DT NN IN DT JJ NN .,a reinsurance company effectively insure insurance company that wish to spread the risk of a particular policy .,a reinsurance company effectively insure insurance company that wish to spread the risk of a particular policy .,18,18,0,0.0,3.0,2.0,3.0
wsj_0760,7,Norton and Texas Eastern had each held a 50 % stake in Eastman in a joint venture .,norton and texas eastern had each held a 50 % stake in eastman in a joint venture .,18,NNP CC NNP NNP VBD DT VBD DT CD NN NN IN NNP IN DT JJ NN .,Norton and Texas Eastern have each hold a 50 % stake in Eastman in a joint venture .,norton and texas eastern have each hold a 50 % stake in eastman in a joint venture .,18,18,0,0.0,2.0,5.0,5.0
wsj_0675,29,"Commodities : Dow Jones futures index 129.49 , up 0.27 ; spot index 130.80 , off 0.24 .","commodities : dow jones futures index 129.49 , up 0.27 ; spot index 130.80 , off 0.24 .",18,"NNS : NNP NNP NNS NN CD , RB CD : NN NN CD , RB CD .","commodity : Dow Jones future index 129.49 , up 0.27 ; spot index 130.80 , off 0.24 .","commodity : dow jones future index 129.49 , up 0.27 ; spot index 130.80 , off 0.24 .",18,18,0,0.0,0.0,2.0,2.0
wsj_0586,42,"To make them directly comparable , each index is based on the close of 1969 equaling 100 .","to make them directly comparable , each index is based on the close of 1969 equaling 100 .",18,"TO VB PRP RB JJ , DT NN VBZ VBN IN DT NN IN CD VBG CD .","to make they directly comparable , each index be base on the close of 1969 equal 100 .","to make they directly comparable , each index be base on the close of 1969 equal 100 .",18,18,0,0.0,4.0,5.0,5.0
wsj_0583,13,"Sansui was once one of Japan 's premier makers of expensive , high-quality stereo gear for audiophiles .","sansui was once one of japan 's premier makers of expensive , high-quality stereo gear for audiophiles .",18,"NNP VBD RB CD IN NNP POS NN NNS IN JJ , JJ NN NN IN NNS .","Sansui be once one of Japan 's premier maker of expensive , high-quality stereo gear for audiophile .","sansui be once one of japan 's premier maker of expensive , high-quality stereo gear for audiophile .",18,18,0,0.0,1.0,2.0,2.0
wsj_0918,6,"Sales in the latest quarter were $ 8.59 billion , up 9.4 % from $ 7.85 billion .","sales in the latest quarter were $ 8.59 billion , up 9.4 % from $ 7.85 billion .",18,"NNS IN DT JJS NN VBD $ CD CD , RB CD NN IN $ CD CD .","sale in the latest quarter be $ 8.59 billion , up 9.4 % from $ 7.85 billion .","sale in the latest quarter be $ 8.59 billion , up 9.4 % from $ 7.85 billion .",18,18,0,1.0,1.0,4.0,4.0
wsj_0781,45,"Of the big computer makers , only Apple Computer Co. bases its machines on Motorola chips instead .","of the big computer makers , only apple computer co. bases its machines on motorola chips instead .",18,"IN DT JJ NN NNS , RB NNP NNP NNP VBZ PRP$ NNS IN NNP NNS RB .","of the big computer maker , only Apple Computer Co. base its machine on Motorola chip instead .","of the big computer maker , only apple computer co. base its machine on motorola chip instead .",18,18,0,0.0,1.0,1.0,2.0
NYT19980206.0460,38,"Among high school graduates , the rate was 3.9 percent , and college graduates , 1.9 percent .","among high school graduates , the rate was 3.9 percent , and college graduates , 1.9 percent .",18,"IN JJ NN NNS , DT NN VBD CD NN , CC NN NNS , CD NN .","among high school graduate , the rate be 3.9 percent , and college graduate , 1.9 percent .","among high school graduate , the rate be 3.9 percent , and college graduate , 1.9 percent .",18,18,0,0.0,1.0,3.0,3.0
wsj_0586,21,"On Friday , the Tokyo stock price index of first section issues was down 15.82 at 2681.76 .","on friday , the tokyo stock price index of first section issues was down 15.82 at 2681.76 .",18,"IN NNP , DT NNP NN NN NN IN JJ NN NNS VBD RB CD IN CD .","on Friday , the Tokyo stock price index of first section issue be down 15.82 at 2681.76 .","on friday , the tokyo stock price index of first section issue be down 15.82 at 2681.76 .",18,18,0,1.0,1.0,4.0,4.0
wsj_0662,3,"Kofcoh is a New York holding company for Rosalco Inc. , which imports furniture and other items .","kofcoh is a new york holding company for rosalco inc. , which imports furniture and other items .",18,"NNP VBZ DT NNP NNP VBG NN IN NNP NNP , WDT VBZ NN CC JJ NNS .","Kofcoh be a New York hold company for Rosalco Inc. , which import furniture and other item .","kofcoh be a new york hold company for rosalco inc. , which import furniture and other item .",18,18,0,0.0,3.0,3.0,3.0
VOA19980331.1700.1533,8,There are not huge waiting uh disparit - waiting time disparities amongst the very uh sickest patients .,there are not huge waiting uh disparit - waiting time disparities amongst the very uh sickest patients .,18,EX VBP RB JJ VBG UH SYM : VBG NN NNS IN DT RB UH JJS NNS .,there be not huge wait uh disparit - wait time disparity amongst the very uh sickest patient .,there be not huge wait uh disparit - wait time disparity amongst the very uh sickest patient .,18,18,0,0.0,3.0,3.0,3.0
CNN19980227.2130.0067,20,"Army of god is a secret organization that hates abortion providers , homosexuals and the US government .","army of god is a secret organization that hates abortion providers , homosexuals and the us government .",18,"NNP IN NN VBZ DT JJ NN WDT VBZ NN NNS , NNS CC DT NNP NN .","Army of god be a secret organization that hate abortion provider , homosexual and the US government .","army of god be a secret organization that hate abortion provider , homosexual and the us government .",18,18,0,0.0,2.0,1.0,2.0
wsj_1006,27,Mr. Bussieres was president and chief operating officer of Provigo 's Quebec retail and wholesale grocery unit .,mr. bussieres was president and chief operating officer of provigo 's quebec retail and wholesale grocery unit .,18,NNP NNP VBD NN CC NN VBG NN IN NNP POS NNP NN CC JJ NN NN .,Mr. Bussieres be president and chief operate officer of Provigo 's Quebec retail and wholesale grocery unit .,mr. bussieres be president and chief operate officer of provigo 's quebec retail and wholesale grocery unit .,18,18,0,0.0,2.0,3.0,3.0
NYT19980206.0460,37,"Among people with less than a high school education , the rate in January was 7.2 percent .","among people with less than a high school education , the rate in january was 7.2 percent .",18,"IN NNS IN JJR IN DT JJ NN NN , DT NN IN NNP VBD CD NN .","among people with less than a high school education , the rate in January be 7.2 percent .","among people with less than a high school education , the rate in january be 7.2 percent .",18,18,0,1.0,1.0,4.0,4.0
wsj_0695,5,"The group currently holds 3,027,330 Rally 's shares , or 45.2 % of its commmon shares outstanding .","the group currently holds 3,027,330 rally 's shares , or 45.2 % of its commmon shares outstanding .",18,"DT NN RB VBZ CD NNP POS NNS , CC CD NN IN PRP$ JJ NNS JJ .","the group currently hold 3,027,330 Rally 's share , or 45.2 % of its commmon share outstanding .","the group currently hold 3,027,330 rally 's share , or 45.2 % of its commmon share outstanding .",18,18,0,0.0,1.0,2.0,2.0
wsj_0505,5,"Weisfield 's , based in Seattle , Wash. , currently operates 87 specialty jewelry stores in nine states .","weisfield 's , based in seattle , wash. , currently operates 87 specialty jewelry stores in nine states .",19,"NNP POS , VBN IN NNP , NNP , RB VBZ CD NN NN NNS IN CD NNS .","Weisfield 's , base in Seattle , Wash. , currently operate 87 specialty jewelry store in nine state .","weisfield 's , base in seattle , wash. , currently operate 87 specialty jewelry store in nine state .",19,19,0,0.0,2.0,4.0,4.0
wsj_0585,15,"Merrill Lynch , Goldman Sachs and Kidder Peabody , in addition to Shearson , do program-trade OTC stocks .","merrill lynch , goldman sachs and kidder peabody , in addition to shearson , do program-trade otc stocks .",19,"NNP NNP , NNP NNP CC NNP NNP , IN NN TO NNP , VBP JJ NNP NNS .","Merrill Lynch , Goldman Sachs and Kidder Peabody , in addition to Shearson , do program-trade OTC stock .","merrill lynch , goldman sachs and kidder peabody , in addition to shearson , do program-trade otc stock .",19,19,0,0.0,1.0,3.0,3.0
NYT20000224.0173,15,"`` There has been a lot of pressure , and he feels this is a family affair . ''","`` there has been a lot of pressure , and he feels this is a family affair . ''",19,"`` EX VBZ VBN DT NN IN NN , CC PRP VBZ DT VBZ DT NN NN . ''","`` there have be a lot of pressure , and he feel this be a family affair . ''","`` there have be a lot of pressure , and he feel this be a family affair . ''",19,19,0,0.0,4.0,5.0,5.0
wsj_0781,47,`` It 's going to be the leading edge technology in personal computers for the next few years .,`` it 's going to be the leading edge technology in personal computers for the next few years .,19,`` PRP VBZ VBG TO VB DT JJ NN NN IN JJ NNS IN DT JJ JJ NNS .,`` it be go to be the leading edge technology in personal computer for the next few year .,`` it be go to be the leading edge technology in personal computer for the next few year .,19,19,0,1.0,3.0,5.0,5.0
wsj_0585,1,"Their motivation , however , has a strong practical aspect : Program trading is hazardous to their paychecks .","their motivation , however , has a strong practical aspect : program trading is hazardous to their paychecks .",19,"PRP$ NN , RB , VBZ DT JJ JJ NN : NN NN VBZ JJ TO PRP$ NNS .","they motivation , however , have a strong practical aspect : program trading be hazardous to they paycheck .","they motivation , however , have a strong practical aspect : program trading be hazardous to they paycheck .",19,19,0,0.0,2.0,4.0,4.0
wsj_0557,3,"The Nestle acquisition includes a candy plant in Franklin Park , Ill. , which employs about 800 workers .","the nestle acquisition includes a candy plant in franklin park , ill. , which employs about 800 workers .",19,"DT NNP NN VBZ DT NN NN IN NNP NNP , NNP , WDT VBZ IN CD NNS .","the Nestle acquisition include a candy plant in Franklin Park , Ill. , which employ about 800 worker .","the nestle acquisition include a candy plant in franklin park , ill. , which employ about 800 worker .",19,19,0,0.0,2.0,3.0,3.0
wsj_0586,6,"Volume was 840.8 million shares , up from 443.6 million Thursday and the week 's most active session .","volume was 840.8 million shares , up from 443.6 million thursday and the week 's most active session .",19,"NN VBD CD CD NNS , RB IN CD CD NNP CC DT NN POS RBS JJ NN .","volume be 840.8 million share , up from 443.6 million Thursday and the week 's most active session .","volume be 840.8 million share , up from 443.6 million thursday and the week 's most active session .",19,19,0,2.0,1.0,3.0,3.0
wsj_0661,1,"DPC Acquisition is controlled by Crescott Investment Associates , Wilson Investment Group , Kernel Corp. and Catalyst Partners .","dpc acquisition is controlled by crescott investment associates , wilson investment group , kernel corp. and catalyst partners .",19,"NNP NNP VBZ VBN IN NNP NNP NNPS , NNP NNP NNP , NNP NNP CC NNP NNPS .","DPC Acquisition be control by Crescott Investment Associates , Wilson Investment Group , Kernel Corp. and Catalyst Partners .","dpc acquisition be control by crescott investment associates , wilson investment group , kernel corp. and catalyst partners .",19,19,0,0.0,2.0,5.0,5.0
wsj_0159,8,"Cara , a food services chain operator and Unicorp , a holding company , are based in Toronto .","cara , a food services chain operator and unicorp , a holding company , are based in toronto .",19,"NNP , DT NN NNS NN NN CC NNP , DT VBG NN , VBP VBN IN NNP .","Cara , a food service chain operator and Unicorp , a hold company , be base in Toronto .","cara , a food service chain operator and unicorp , a hold company , be base in toronto .",19,19,0,0.0,3.0,4.0,5.0
APW19991008.0265,9,"Eight of those are in custody , but the rest remained fugitives , including Saudi radical Osama bin Laden .","eight of those are in custody , but the rest remained fugitives , including saudi radical osama bin laden .",20,"CD IN DT VBP IN NN , CC DT NN VBD NNS , VBG JJ JJ NNP NNP NNP .","eight of those be in custody , but the rest remain fugitive , include saudi radical Osama bin Laden .","eight of those be in custody , but the rest remain fugitive , include saudi radical osama bin laden .",20,20,0,0.0,3.0,3.0,4.0
wsj_0575,14,Loan covenants require that the company achieve specified levels of operating earnings and meet a rolling four-quarter profitability test .,loan covenants require that the company achieve specified levels of operating earnings and meet a rolling four-quarter profitability test .,20,NN NNS VBP IN DT NN VB VBN NNS IN VBG NNS CC VB DT JJ JJ NN NN .,loan covenant require that the company achieve specify level of operate earnings and meet a rolling four-quarter profitability test .,loan covenant require that the company achieve specify level of operate earnings and meet a rolling four-quarter profitability test .,20,20,0,0.0,5.0,6.0,7.0
wsj_0675,27,"Dow Jones industrials 2596.72 , off 17.01 ; transportation 1190.43 , off 14.76 ; utilities 215.86 , up 0.19 .","dow jones industrials 2596.72 , off 17.01 ; transportation 1190.43 , off 14.76 ; utilities 215.86 , up 0.19 .",20,"NNP NNP NNS CD , RB CD : NN CD , RB CD : NNS CD , RB CD .","Dow Jones industrial 2596.72 , off 17.01 ; transportation 1190.43 , off 14.76 ; utility 215.86 , up 0.19 .","dow jones industrial 2596.72 , off 17.01 ; transportation 1190.43 , off 14.76 ; utility 215.86 , up 0.19 .",20,20,0,0.0,0.0,3.0,3.0
ea980120.1830.0071,7,"And right across from the Cuban revolutionary icon Che Guevara , they now have a giant portrait of Jesus .","and right across from the cuban revolutionary icon che guevara , they now have a giant portrait of jesus .",20,"CC JJ IN IN DT JJ JJ NN NNP NNP , PRP RB VBP DT JJ NN IN NNP .","and right across from the cuban revolutionary icon Che Guevara , they now have a giant portrait of Jesus .","and right across from the cuban revolutionary icon che guevara , they now have a giant portrait of jesus .",20,20,0,1.0,1.0,1.0,1.0
NYT19980424.0421,2,"Under the statute , a child born abroad to an unwed American mother is automatically considered a U.S. citizen .","under the statute , a child born abroad to an unwed american mother is automatically considered a u.s. citizen .",20,"IN DT NN , DT NN VBN RB TO DT JJ JJ NN VBZ RB VBN DT NNP NN .","under the statute , a child bear abroad to a unwed american mother be automatically consider a U.S. citizen .","under the statute , a child bear abroad to a unwed american mother be automatically consider a u.s. citizen .",20,20,0,0.0,3.0,4.0,4.0
PRI19980121.2000.2591,6,"The people here are famous throughout central Asia for their skill in fashioning pottery and tile , glass too .","the people here are famous throughout central asia for their skill in fashioning pottery and tile , glass too .",20,"DT NNS RB VBP JJ IN JJ NNP IN PRP$ NN IN VBG NN CC NN , NN RB .","the people here be famous throughout central Asia for they skill in fashion pottery and tile , glass too .","the people here be famous throughout central asia for they skill in fashion pottery and tile , glass too .",20,20,0,0.0,2.0,4.0,4.0
wsj_0527,10,Net interest income for the third quarter declined to $ 35.6 million from $ 70.1 million a year ago .,net interest income for the third quarter declined to $ 35.6 million from $ 70.1 million a year ago .,20,JJ NN NN IN DT JJ NN VBD TO $ CD CD IN $ CD CD DT NN RB .,net interest income for the third quarter decline to $ 35.6 million from $ 70.1 million a year ago .,net interest income for the third quarter decline to $ 35.6 million from $ 70.1 million a year ago .,20,20,0,2.0,1.0,4.0,4.0
wsj_0376,14,"The sharper definition and the autonomy which each will thereby gain will benefit shareholders , customers and employees . ''","the sharper definition and the autonomy which each will thereby gain will benefit shareholders , customers and employees . ''",20,"DT JJR NN CC DT NN WDT DT MD RB VB MD VB NNS , NNS CC NNS . ''","the sharper definition and the autonomy which each will thereby gain will benefit shareholder , customer and employee . ''","the sharper definition and the autonomy which each will thereby gain will benefit shareholder , customer and employee . ''",20,20,0,0.0,2.0,4.0,4.0
AP900816-0139,12,"A total of about 3,000 Americans , 3,000 Britons and more than 450 Japanese are in Iraq and Kuwait .","a total of about 3,000 americans , 3,000 britons and more than 450 japanese are in iraq and kuwait .",20,"DT NN IN IN CD NNPS , CD NNS CC JJR IN CD NNS VBP IN NNP CC NNP .","a total of about 3,000 Americans , 3,000 briton and more than 450 japanese be in Iraq and Kuwait .","a total of about 3,000 americans , 3,000 briton and more than 450 japanese be in iraq and kuwait .",20,20,0,0.0,1.0,2.0,2.0
wsj_0585,33,"When the computers say `` sell , '' the composite tumbles as well as the Dow Jones Industrial Average .","when the computers say `` sell , '' the composite tumbles as well as the dow jones industrial average .",20,"WRB DT NNS VBP `` VB , '' DT JJ VBZ RB RB IN DT NNP NNP NNP NNP .","when the computer say `` sell , '' the composite tumble as well as the Dow Jones Industrial Average .","when the computer say `` sell , '' the composite tumble as well as the dow jones industrial average .",20,20,0,0.0,3.0,2.0,3.0
wsj_0557,7,"Thus , it remains crucial for RJR to obtain top dollar for its smaller assets like the candy brands .","thus , it remains crucial for rjr to obtain top dollar for its smaller assets like the candy brands .",20,"RB , PRP VBZ JJ IN NNP TO VB JJ NN IN PRP$ JJR NNS IN DT NN NNS .","thus , it remain crucial for RJR to obtain top dollar for its smaller asset like the candy brand .","thus , it remain crucial for rjr to obtain top dollar for its smaller asset like the candy brand .",20,20,0,0.0,2.0,4.0,4.0
wsj_0575,32,"Control Data mainframes are designed for numerically intensive computing users , such as the scientific , engineering and academic communities .","control data mainframes are designed for numerically intensive computing users , such as the scientific , engineering and academic communities .",21,"NNP NNP NNS VBP VBN IN RB JJ VBG NNS , JJ IN DT JJ , NN CC JJ NNS .","Control Data mainframe be design for numerically intensive compute user , such as the scientific , engineering and academic community .","control data mainframe be design for numerically intensive compute user , such as the scientific , engineering and academic community .",21,21,0,0.0,3.0,4.0,4.0
wsj_0610,14,"Kellogg is based in Battle Creek , Mich. , a city that calls itself the breakfast capital of the world .","kellogg is based in battle creek , mich. , a city that calls itself the breakfast capital of the world .",21,"NNP VBZ VBN IN NNP NNP , NNP , DT NN WDT VBZ PRP DT NN NN IN DT NN .","Kellogg be base in Battle Creek , Mich. , a city that call itself the breakfast capital of the world .","kellogg be base in battle creek , mich. , a city that call itself the breakfast capital of the world .",21,21,0,0.0,3.0,5.0,5.0
wsj_0356,1,The plan provides for the distribution of one common stock-purchase right as a dividend for each share of common outstanding .,the plan provides for the distribution of one common stock-purchase right as a dividend for each share of common outstanding .,21,DT NN VBZ IN DT NN IN CD JJ JJ NN IN DT NN IN DT NN IN JJ JJ .,the plan provide for the distribution of one common stock-purchase right as a dividend for each share of common outstanding .,the plan provide for the distribution of one common stock-purchase right as a dividend for each share of common outstanding .,21,21,0,0.0,1.0,4.0,4.0
WSJ910225-0066,74,"-- Geraldine Brooks in Amman , Jordan , and Craig Forman in Cairo , Egypt , contributed to this article .","-- geraldine brooks in amman , jordan , and craig forman in cairo , egypt , contributed to this article .",21,": NNP NNP IN NNP , NNP , CC NNP NNP IN NNP , NNP , VBD TO DT NN .","-- Geraldine Brooks in Amman , Jordan , and Craig Forman in Cairo , Egypt , contribute to this article .","-- geraldine brooks in amman , jordan , and craig forman in cairo , egypt , contribute to this article .",21,21,0,0.0,1.0,3.0,3.0
wsj_0344,5,"Net sales for this year 's third quarter were $ 14 million , down from $ 21.4 million last year .","net sales for this year 's third quarter were $ 14 million , down from $ 21.4 million last year .",21,"JJ NNS IN DT NN POS JJ NN VBD $ CD CD , RB IN $ CD CD JJ NN .","net sale for this year 's third quarter be $ 14 million , down from $ 21.4 million last year .","net sale for this year 's third quarter be $ 14 million , down from $ 21.4 million last year .",21,21,0,2.0,1.0,4.0,4.0
wsj_0781,39,"But while the chip 's speed in processing power is dazzling , it 's real strength lies in its software inheritance .","but while the chip 's speed in processing power is dazzling , it 's real strength lies in its software inheritance .",22,"CC IN DT NN POS NN IN NN NN VBZ JJ , PRP VBZ JJ NN VBZ IN PRP$ NN NN .","but while the chip 's speed in processing power be dazzling , it be real strength lie in its software inheritance .","but while the chip 's speed in processing power be dazzling , it be real strength lie in its software inheritance .",22,22,0,0.0,3.0,5.0,5.0
wsj_0586,35,Traders said the market remains extremely nervous because of the wild swings seen on the New York Stock Exchange last week .,traders said the market remains extremely nervous because of the wild swings seen on the new york stock exchange last week .,22,NNS VBD DT NN VBZ RB JJ IN IN DT JJ NNS VBN IN DT NNP NNP NNP NNP JJ NN .,trader say the market remain extremely nervous because of the wild swing see on the New York Stock Exchange last week .,trader say the market remain extremely nervous because of the wild swing see on the new york stock exchange last week .,22,22,0,1.0,3.0,5.0,5.0
APW19980810.0907,1,The source for the Kenyan figures is the Department of Relief and Rehabilitation in the office of President Daniel arap Moi .,the source for the kenyan figures is the department of relief and rehabilitation in the office of president daniel arap moi .,22,DT NN IN DT JJ NNS VBZ DT NNP IN NNP CC NNP IN DT NN IN NNP NNP NNP NNP .,the source for the kenyan figure be the Department of Relief and Rehabilitation in the office of President Daniel arap Moi .,the source for the kenyan figure be the department of relief and rehabilitation in the office of president daniel arap moi .,22,22,0,0.0,1.0,3.0,3.0
ABC19980304.1830.1636,11,"It is , in short , the kind of management job many American women say they 've had to fight for .","it is , in short , the kind of management job many american women say they 've had to fight for .",22,"PRP VBZ , IN JJ , DT NN IN NN NN JJ JJ NNS VBP PRP VBP VBN TO VB IN .","it be , in short , the kind of management job many american woman say they have have to fight for .","it be , in short , the kind of management job many american woman say they have have to fight for .",22,22,0,0.0,5.0,6.0,7.0
