Doc Id,Sentence Id,Sentence,Lowercase Sentence,#Tokens,Stanford POS Tag,Stanford Lemma,Stanford Lower Lemma,#POS Tags,#Lemmas,#Events,#Time Expressions
WSJ910225-0066,52,"The attack was lightning quick , as allied forces punched through tall sand berms on the border and pushed forward into Iraq and Kuwait .","the attack was lightning quick , as allied forces punched through tall sand berms on the border and pushed forward into iraq and kuwait .",25,"DT NN VBD NN JJ , IN VBN NNS VBD IN JJ NN NNS IN DT NN CC VBD RB IN NNP CC NNP .","the attack be lightning quick , as ally force punch through tall sand berm on the border and push forward into Iraq and Kuwait .","the attack be lightning quick , as ally force punch through tall sand berm on the border and push forward into iraq and kuwait .",25,25,3,0.0
WSJ910225-0066,53,U.S. Marines were said to have breached troublesome mine fields along the Iraqi lines but Pentagon officials said no amphibious assault on Kuwait 's beaches had begun .,u.s. marines were said to have breached troublesome mine fields along the iraqi lines but pentagon officials said no amphibious assault on kuwait 's beaches had begun .,28,NNP NNPS VBD VBN TO VB VBN JJ NN NNS IN DT JJ NNS CC NNP NNS VBD DT JJ NN IN NNP POS NNS VBD VBN .,U.S. Marines be say to have breach troublesome mine field along the iraqi line but Pentagon official say no amphibious assault on Kuwait 's beach have begin .,u.s. marines be say to have breach troublesome mine field along the iraqi line but pentagon official say no amphibious assault on kuwait 's beach have begin .,28,28,5,0.0
WSJ910225-0066,54,Long columns of Iraqi prisoners of war could be seen trudging through the desert toward the allied rear .,long columns of iraqi prisoners of war could be seen trudging through the desert toward the allied rear .,19,JJ NNS IN JJ NNS IN NN MD VB VBN VBG IN DT NN IN DT VBN NN .,long column of iraqi prisoner of war could be see trudge through the desert toward the ally rear .,long column of iraqi prisoner of war could be see trudge through the desert toward the ally rear .,19,19,2,0.0
WSJ910225-0066,55,"U.S. commanders said 5,500 Iraqi prisoners were taken in the first hours of the ground war , though some military officials later said the total may have climbed above 8,000 .","u.s. commanders said 5,500 iraqi prisoners were taken in the first hours of the ground war , though some military officials later said the total may have climbed above 8,000 .",31,"NNP NNS VBD CD JJ NNS VBD VBN IN DT JJ NNS IN DT NN NN , IN DT JJ NNS RB VBD DT NN MD VB VBN IN CD .","U.S. commander say 5,500 iraqi prisoner be take in the first hour of the ground war , though some military official later say the total may have climb above 8,000 .","u.s. commander say 5,500 iraqi prisoner be take in the first hour of the ground war , though some military official later say the total may have climb above 8,000 .",31,31,5,1.0
WSJ910225-0066,56,"The U.S. hopes its troops will drive Iraqi forces out of Kuwait quickly , leaving much of Iraq 's offensive military equipment destroyed or abandoned in Kuwait .","the u.s. hopes its troops will drive iraqi forces out of kuwait quickly , leaving much of iraq 's offensive military equipment destroyed or abandoned in kuwait .",28,"DT NNP VBZ PRP$ NNS MD VB JJ NNS IN IN NNP RB , VBG RB IN NNP POS JJ JJ NN VBD CC VBN IN NNP .","the U.S. hope its troops will drive iraqi force out of Kuwait quickly , leave much of Iraq 's offensive military equipment destroy or abandon in Kuwait .","the u.s. hope its troops will drive iraqi force out of kuwait quickly , leave much of iraq 's offensive military equipment destroy or abandon in kuwait .",28,28,5,0.0
WSJ910225-0066,57,It expects that tens of thousands of Iraqi soldiers will surrender to the U.S. and its allies over the next few days .,it expects that tens of thousands of iraqi soldiers will surrender to the u.s. and its allies over the next few days .,23,PRP VBZ IN NNS IN NNS IN JJ NNS MD VB TO DT NNP CC PRP$ NNS IN DT JJ JJ NNS .,it expect that ten of thousand of iraqi soldier will surrender to the U.S. and its ally over the next few day .,it expect that ten of thousand of iraqi soldier will surrender to the u.s. and its ally over the next few day .,23,23,2,1.0
WSJ910225-0066,58,"If the allies succeed , Saddam Hussein will have plunged his country first into a fruitless eight-year war against Iran and then into a humiliating war against the U.S. and the allies to defend his conquest of Kuwait , leaving much of his country 's military establishment and modern infrastructure in ruins .","if the allies succeed , saddam hussein will have plunged his country first into a fruitless eight-year war against iran and then into a humiliating war against the u.s. and the allies to defend his conquest of kuwait , leaving much of his country 's military establishment and modern infrastructure in ruins .",53,"IN DT NNS VBP , NNP NNP MD VB VBD PRP$ NN RB IN DT JJ JJ NN IN NNP CC RB IN DT JJ NN IN DT NNP CC DT NNS TO VB PRP$ NN IN NNP , VBG RB IN PRP$ NN POS JJ NN CC JJ NN IN NNS .","if the ally succeed , Saddam Hussein will have plunge he country first into a fruitless eight-year war against Iran and then into a humiliating war against the U.S. and the ally to defend he conquest of Kuwait , leave much of he country 's military establishment and modern infrastructure in ruin .","if the ally succeed , saddam hussein will have plunge he country first into a fruitless eight-year war against iran and then into a humiliating war against the u.s. and the ally to defend he conquest of kuwait , leave much of he country 's military establishment and modern infrastructure in ruin .",53,53,7,1.0
WSJ910225-0066,59,"Meanwhile , the U.S. hopes , economic sanctions and an international arms embargo will remain in effect until Iraq pays war reparations to Kuwait to cover war damages .","meanwhile , the u.s. hopes , economic sanctions and an international arms embargo will remain in effect until iraq pays war reparations to kuwait to cover war damages .",29,"RB , DT NNP NNS , JJ NNS CC DT JJ NNS NN MD VB IN NN IN NNP VBZ NN NNS TO NNP TO VB NN NNS .","meanwhile , the U.S. hope , economic sanction and a international arm embargo will remain in effect until Iraq pay war reparation to Kuwait to cover war damages .","meanwhile , the u.s. hope , economic sanction and a international arm embargo will remain in effect until iraq pay war reparation to kuwait to cover war damages .",29,29,6,0.0
WSJ910225-0066,60,That would undermine any chances of rebuilding either Iraq or its armed forces in short order as long as Saddam Hussein remains in power .,that would undermine any chances of rebuilding either iraq or its armed forces in short order as long as saddam hussein remains in power .,25,DT MD VB DT NNS IN VBG CC NNP CC PRP$ JJ NNS IN JJ NN RB RB IN NNP NNP VBZ IN NN .,that would undermine any chance of rebuild either Iraq or its armed force in short order as long as Saddam Hussein remain in power .,that would undermine any chance of rebuild either iraq or its armed force in short order as long as saddam hussein remain in power .,25,25,3,0.0
WSJ910225-0066,61,"The American hope is that someone from within Iraq , perhaps from the army 's professional ranks , will step forward and push Saddam Hussein aside so that the country can begin recovering from the disaster .","the american hope is that someone from within iraq , perhaps from the army 's professional ranks , will step forward and push saddam hussein aside so that the country can begin recovering from the disaster .",37,"DT JJ NN VBZ IN NN IN IN NNP , RB IN DT NN POS JJ NNS , MD VB RB CC VB NNP NNP RB RB IN DT NN MD VB VBG IN DT NN .","the american hope be that someone from within Iraq , perhaps from the army 's professional rank , will step forward and push Saddam Hussein aside so that the country can begin recover from the disaster .","the american hope be that someone from within iraq , perhaps from the army 's professional rank , will step forward and push saddam hussein aside so that the country can begin recover from the disaster .",37,37,0,0.0
WSJ910225-0066,62,Outside analysts think Saddam Hussein 's position is indeed precarious .,outside analysts think saddam hussein 's position is indeed precarious .,11,JJ NNS VBP NNP NNP POS NN VBZ RB JJ .,outside analyst think Saddam Hussein 's position be indeed precarious .,outside analyst think saddam hussein 's position be indeed precarious .,11,11,1,0.0
WSJ910225-0066,63,"`` I think frankly Saddam is finished , no matter what happens , '' says Christine Helms , a Middle East scholar who has written extensively about Iraq .","`` i think frankly saddam is finished , no matter what happens , '' says christine helms , a middle east scholar who has written extensively about iraq .",29,"`` PRP VBP RB NNP VBZ VBN , DT NN WDT VBZ , '' VBZ NNP NNP , DT NNP NNP NN WP VBZ VBN RB IN NNP .","`` I think frankly Saddam be finish , no matter what happen , '' say Christine Helms , a Middle East scholar who have write extensively about Iraq .","`` i think frankly saddam be finish , no matter what happen , '' say christine helms , a middle east scholar who have write extensively about iraq .",29,29,4,0.0
WSJ910225-0066,64,`` These guys simply do n't retire to condos over the Euphrates . '',`` these guys simply do n't retire to condos over the euphrates . '',14,`` DT NNS RB VBP RB VB TO NNS IN DT NNP . '',`` these guy simply do not retire to condo over the Euphrates . '',`` these guy simply do not retire to condo over the euphrates . '',14,14,1,0.0
WSJ910225-0066,65,"Despite the lack of any obvious successors , the Iraqi leader 's internal power base appeared to be narrowing even before the war began .","despite the lack of any obvious successors , the iraqi leader 's internal power base appeared to be narrowing even before the war began .",25,"IN DT NN IN DT JJ NNS , DT JJ NN POS JJ NN NN VBD TO VB VBG RB IN DT NN VBD .","despite the lack of any obvious successor , the iraqi leader 's internal power base appear to be narrow even before the war begin .","despite the lack of any obvious successor , the iraqi leader 's internal power base appear to be narrow even before the war begin .",25,25,4,0.0
WSJ910225-0066,66,Some analysts say he appeared to be relying on a smaller and smaller circle of close advisers and relatives .,some analysts say he appeared to be relying on a smaller and smaller circle of close advisers and relatives .,20,DT NNS VBP PRP VBD TO VB VBG IN DT JJR CC JJR NN IN JJ NNS CC NNS .,some analyst say he appear to be rely on a smaller and smaller circle of close adviser and relative .,some analyst say he appear to be rely on a smaller and smaller circle of close adviser and relative .,20,20,3,0.0
WSJ910225-0066,67,"If that 's true , the narrowing of his support would make it easier for someone to push him aside from within .","if that 's true , the narrowing of his support would make it easier for someone to push him aside from within .",23,"IN DT VBZ JJ , DT NN IN PRP$ NN MD VB PRP JJR IN NN TO VB PRP RB IN IN .","if that be true , the narrowing of he support would make it easier for someone to push he aside from within .","if that be true , the narrowing of he support would make it easier for someone to push he aside from within .",23,23,2,0.0
WSJ910225-0066,68,"Yet , paradoxically , the perception that the U.S. wants to destroy Iraq may increase Saddam Hussein 's support within the Iraqi military .","yet , paradoxically , the perception that the u.s. wants to destroy iraq may increase saddam hussein 's support within the iraqi military .",24,"RB , RB , DT NN IN DT NNP VBZ TO VB NNP MD VB NNP NNP POS NN IN DT JJ NN .","yet , paradoxically , the perception that the U.S. want to destroy Iraq may increase Saddam Hussein 's support within the iraqi military .","yet , paradoxically , the perception that the u.s. want to destroy iraq may increase saddam hussein 's support within the iraqi military .",24,24,3,0.0
WSJ910225-0066,69,And the U.S. now will face sharper questions in the Arab world since it did n't back the peace proposals worked out in Moscow .,and the u.s. now will face sharper questions in the arab world since it did n't back the peace proposals worked out in moscow .,25,CC DT NNP RB MD VB JJR NNS IN DT NNP NN IN PRP VBD RB RB DT NN NNS VBD RP IN NNP .,and the U.S. now will face sharper question in the Arab world since it do not back the peace proposal work out in Moscow .,and the u.s. now will face sharper question in the arab world since it do not back the peace proposal work out in moscow .,25,25,2,0.0
WSJ910225-0066,70,"`` We looked to the United States , we expected you to have the moral edge , '' says Nasser Tahboub , a Jerusalem-born Jordanian who has an American wife and a doctorate in political science from Duke University .","`` we looked to the united states , we expected you to have the moral edge , '' says nasser tahboub , a jerusalem-born jordanian who has an american wife and a doctorate in political science from duke university .",40,"`` PRP VBD TO DT NNP NNPS , PRP VBD PRP TO VB DT JJ NN , '' VBZ NNP NNP , DT JJ NNP WP VBZ DT JJ NN CC DT NN IN JJ NN IN NNP NNP .","`` we look to the United States , we expect you to have the moral edge , '' say Nasser Tahboub , a jerusalem-born Jordanian who have a american wife and a doctorate in political science from Duke University .","`` we look to the united states , we expect you to have the moral edge , '' say nasser tahboub , a jerusalem-born jordanian who have a american wife and a doctorate in political science from duke university .",40,40,5,0.0
WSJ910225-0066,71,`` Now we see that edge eroded .,`` now we see that edge eroded .,8,`` RB PRP VBP IN NN VBN .,`` now we see that edge erode .,`` now we see that edge erode .,8,8,2,0.0
WSJ910225-0066,72,"For me , it is a great tragedy .","for me , it is a great tragedy .",9,"IN PRP , PRP VBZ DT JJ NN .","for I , it be a great tragedy .","for i , it be a great tragedy .",9,9,1,0.0
WSJ910225-0066,73,"For the first time in history , the U.S. has gone to war with an Arab and Muslim nation , and we know a peaceful solution was in reach . ''","for the first time in history , the u.s. has gone to war with an arab and muslim nation , and we know a peaceful solution was in reach . ''",31,"IN DT JJ NN IN NN , DT NNP VBZ VBN TO NN IN DT NNP CC JJ NN , CC PRP VBP DT JJ NN VBD IN NN . ''","for the first time in history , the U.S. have go to war with a Arab and muslim nation , and we know a peaceful solution be in reach . ''","for the first time in history , the u.s. have go to war with a arab and muslim nation , and we know a peaceful solution be in reach . ''",31,31,3,0.0
WSJ910225-0066,74,"-- Geraldine Brooks in Amman , Jordan , and Craig Forman in Cairo , Egypt , contributed to this article .","-- geraldine brooks in amman , jordan , and craig forman in cairo , egypt , contributed to this article .",21,": NNP NNP IN NNP , NNP , CC NNP NNP IN NNP , NNP , VBD TO DT NN .","-- Geraldine Brooks in Amman , Jordan , and Craig Forman in Cairo , Egypt , contribute to this article .","-- geraldine brooks in amman , jordan , and craig forman in cairo , egypt , contribute to this article .",21,21,0,0.0
wsj_0324,0,QVC Network Inc. said it completed its acquisition of CVN Cos. for about $ 423 million .,qvc network inc. said it completed its acquisition of cvn cos. for about $ 423 million .,17,NNP NNP NNP VBD PRP VBD PRP$ NN IN NNP NNP IN RB $ CD CD .,QVC Network Inc. say it complete its acquisition of CVN Cos. for about $ 423 million .,qvc network inc. say it complete its acquisition of cvn cos. for about $ 423 million .,17,17,3,0.0
wsj_0324,1,QVC agreed to pay $ 19 and one-eighth QVC share for each of CVN 's 20 million fully diluted shares .,qvc agreed to pay $ 19 and one-eighth qvc share for each of cvn 's 20 million fully diluted shares .,21,NNP VBD TO VB $ CD CC NN NNP NN IN DT IN NNP POS CD CD RB VBN NNS .,QVC agree to pay $ 19 and one-eighth QVC share for each of CVN 's 20 million fully dilute share .,qvc agree to pay $ 19 and one-eighth qvc share for each of cvn 's 20 million fully dilute share .,21,21,2,0.0
wsj_0324,2,"The acquisition brings together the two largest competitors to Home Shopping Network Inc. , which now reaches more viewers than any other company in the video shopping industry .","the acquisition brings together the two largest competitors to home shopping network inc. , which now reaches more viewers than any other company in the video shopping industry .",29,"DT NN VBZ RB DT CD JJS NNS TO NNP NNP NNP NNP , WDT RB VBZ JJR NNS IN DT JJ NN IN DT NN NN NN .","the acquisition bring together the two largest competitor to Home Shopping Network Inc. , which now reach more viewer than any other company in the video shopping industry .","the acquisition bring together the two largest competitor to home shopping network inc. , which now reach more viewer than any other company in the video shopping industry .",29,29,3,1.0
wsj_0324,3,"Among them , Home Shopping , QVC and CVN already control most of that young and fast-growing market , which last year had sales of about $ 1.4 billion .","among them , home shopping , qvc and cvn already control most of that young and fast-growing market , which last year had sales of about $ 1.4 billion .",30,"IN PRP , NNP NNP , NNP CC NNP RB VBP JJS IN DT JJ CC JJ NN , WDT JJ NN VBD NNS IN RB $ CD CD .","among they , Home Shopping , QVC and CVN already control most of that young and fast-growing market , which last year have sale of about $ 1.4 billion .","among they , home shopping , qvc and cvn already control most of that young and fast-growing market , which last year have sale of about $ 1.4 billion .",30,30,3,1.0
wsj_1006,0,"In a stunning shift in direction , Provigo Inc. said it will sell all its non-food operations to concentrate solely on its retail and wholesale grocery business .","in a stunning shift in direction , provigo inc. said it will sell all its non-food operations to concentrate solely on its retail and wholesale grocery business .",28,"IN DT JJ NN IN NN , NNP NNP VBD PRP MD VB DT PRP$ JJ NNS TO VB RB IN PRP$ JJ CC JJ NN NN .","in a stunning shift in direction , Provigo Inc. say it will sell all its non-food operation to concentrate solely on its retail and wholesale grocery business .","in a stunning shift in direction , provigo inc. say it will sell all its non-food operation to concentrate solely on its retail and wholesale grocery business .",28,28,4,0.0
wsj_1006,1,The non-food operations accounted for about 27 % of Provigo 's 7.38 billion Canadian dollars -LRB- US$ 6.3 billion -RRB- in sales in the latest fiscal year .,the non-food operations accounted for about 27 % of provigo 's 7.38 billion canadian dollars -lrb- us$ 6.3 billion -rrb- in sales in the latest fiscal year .,28,DT JJ NNS VBD IN IN CD NN IN NNP POS CD CD JJ NNS -LRB- $ CD CD -RRB- IN NNS IN DT JJS JJ NN .,the non-food operation account for about 27 % of Provigo 's 7.38 billion canadian dollar -lrb- us$ 6.3 billion -rrb- in sale in the latest fiscal year .,the non-food operation account for about 27 % of provigo 's 7.38 billion canadian dollar -lrb- us$ 6.3 billion -rrb- in sale in the latest fiscal year .,28,28,1,1.0
wsj_1006,2,"In a related move , Pierre Lortie , chairman and chief executive , resigned .","in a related move , pierre lortie , chairman and chief executive , resigned .",15,"IN DT JJ NN , NNP NNP , NN CC JJ NN , VBD .","in a related move , Pierre Lortie , chairman and chief executive , resign .","in a related move , pierre lortie , chairman and chief executive , resign .",15,15,2,0.0
wsj_1006,3,Mr. Lortie joined Provigo in 1985 and spearheaded the company 's drive to grow outside its traditional food business .,mr. lortie joined provigo in 1985 and spearheaded the company 's drive to grow outside its traditional food business .,20,NNP NNP VBD NNP IN CD CC VBD DT NN POS NN TO VB IN PRP$ JJ NN NN .,Mr. Lortie join Provigo in 1985 and spearhead the company 's drive to grow outside its traditional food business .,mr. lortie join provigo in 1985 and spearhead the company 's drive to grow outside its traditional food business .,20,20,4,1.0
wsj_1006,4,He could n't be reached for comment .,he could n't be reached for comment .,8,PRP MD RB VB VBN IN NN .,he could not be reach for comment .,he could not be reach for comment .,8,8,1,0.0
wsj_1006,5,"Bertin Nadeau , newly appointed chairman and interim chief executive of Provigo , would n't say if Mr. Lortie was asked to leave .","bertin nadeau , newly appointed chairman and interim chief executive of provigo , would n't say if mr. lortie was asked to leave .",24,"NNP NNP , RB VBN NN CC JJ JJ NN IN NNP , MD RB VB IN NNP NNP VBD VBN TO VB .","Bertin Nadeau , newly appoint chairman and interim chief executive of Provigo , would not say if Mr. Lortie be ask to leave .","bertin nadeau , newly appoint chairman and interim chief executive of provigo , would not say if mr. lortie be ask to leave .",24,24,4,0.0
wsj_1006,6,"`` Mr. Lortie felt less pertinent , '' Mr. Nadeau said , given the decision to dump Provigo 's non-food operations .","`` mr. lortie felt less pertinent , '' mr. nadeau said , given the decision to dump provigo 's non-food operations .",22,"`` NNP NNP VBD RBR JJ , '' NNP NNP VBD , VBN DT NN TO VB NNP POS JJ NNS .","`` Mr. Lortie feel less pertinent , '' Mr. Nadeau say , give the decision to dump Provigo 's non-food operation .","`` mr. lortie feel less pertinent , '' mr. nadeau say , give the decision to dump provigo 's non-food operation .",22,22,4,0.0
wsj_1006,7,`` At this stage it was felt I was perhaps more pertinent as chief executive . '',`` at this stage it was felt i was perhaps more pertinent as chief executive . '',17,`` IN DT NN PRP VBD VBN PRP VBD RB RBR JJ IN JJ NN . '',`` at this stage it be feel I be perhaps more pertinent as chief executive . '',`` at this stage it be feel i be perhaps more pertinent as chief executive . '',17,17,1,0.0
wsj_1006,8,"Mr. Nadeau also is chairman and chief executive of Unigesco Inc. , Provigo 's controlling shareholder .","mr. nadeau also is chairman and chief executive of unigesco inc. , provigo 's controlling shareholder .",17,"NNP NNP RB VBZ NN CC JJ NN IN NNP NNP , NNP POS VBG NN .","Mr. Nadeau also be chairman and chief executive of Unigesco Inc. , Provigo 's control shareholder .","mr. nadeau also be chairman and chief executive of unigesco inc. , provigo 's control shareholder .",17,17,0,0.0
wsj_1006,9,"At a news conference , Mr. Nadeau said the sale of the three non-food businesses , which account for nearly half the company 's C$ 900 million in assets , should be completed in a `` matter of months . ''","at a news conference , mr. nadeau said the sale of the three non-food businesses , which account for nearly half the company 's c$ 900 million in assets , should be completed in a `` matter of months . ''",41,"IN DT NN NN , NNP NNP VBD DT NN IN DT CD JJ NNS , WDT VBP IN RB PDT DT NN POS $ CD CD IN NNS , MD VB VBN IN DT `` NN IN NNS . ''","at a news conference , Mr. Nadeau say the sale of the three non-food business , which account for nearly half the company 's c$ 900 million in asset , should be complete in a `` matter of month . ''","at a news conference , mr. nadeau say the sale of the three non-food business , which account for nearly half the company 's c$ 900 million in asset , should be complete in a `` matter of month . ''",41,41,3,0.0
wsj_1006,10,"The three units are a nationwide pharmaceutical and health-products distributor , a small sporting-goods chain , and a combination catalog showroom and toy-store chain .","the three units are a nationwide pharmaceutical and health-products distributor , a small sporting-goods chain , and a combination catalog showroom and toy-store chain .",25,"DT CD NNS VBP DT JJ JJ CC NNS NN , DT JJ NNS NN , CC DT NN NN NN CC NN NN .","the three unit be a nationwide pharmaceutical and health-product distributor , a small sporting-goods chain , and a combination catalog showroom and toy-store chain .","the three unit be a nationwide pharmaceutical and health-product distributor , a small sporting-goods chain , and a combination catalog showroom and toy-store chain .",25,25,0,0.0
wsj_1006,11,Investors and analysts applauded the news .,investors and analysts applauded the news .,7,NNS CC NNS VBD DT NN .,investor and analyst applaud the news .,investor and analyst applaud the news .,7,7,1,0.0
wsj_1006,12,"Provigo was the most active industrial stock on the Montreal Exchange , where it closed at C$ 9.75 -LRB- US$ 8.32 -RRB- , up 75 Canadian cents .","provigo was the most active industrial stock on the montreal exchange , where it closed at c$ 9.75 -lrb- us$ 8.32 -rrb- , up 75 canadian cents .",28,"NNP VBD DT RBS JJ JJ NN IN DT NNP NNP , WRB PRP VBD IN $ CD -LRB- $ CD -RRB- , RB CD JJ NNS .","Provigo be the most active industrial stock on the Montreal Exchange , where it close at c$ 9.75 -lrb- us$ 8.32 -rrb- , up 75 canadian cent .","provigo be the most active industrial stock on the montreal exchange , where it close at c$ 9.75 -lrb- us$ 8.32 -rrb- , up 75 canadian cent .",28,28,1,0.0
wsj_1006,13,"`` I think it 's a pretty positive development , '' said Ross Cowan , a financial analyst with Levesque Beaubien Geoffrion Inc. , of the decision to concentrate on groceries .","`` i think it 's a pretty positive development , '' said ross cowan , a financial analyst with levesque beaubien geoffrion inc. , of the decision to concentrate on groceries .",32,"`` PRP VBP PRP VBZ DT RB JJ NN , '' VBD NNP NNP , DT JJ NN IN NNP NNP NNP NNP , IN DT NN TO VB IN NNS .","`` I think it be a pretty positive development , '' say Ross Cowan , a financial analyst with Levesque Beaubien Geoffrion Inc. , of the decision to concentrate on grocery .","`` i think it be a pretty positive development , '' say ross cowan , a financial analyst with levesque beaubien geoffrion inc. , of the decision to concentrate on grocery .",32,32,5,0.0
wsj_1006,14,"Mr. Lortie 's departure , while sudden , was seen as inevitable in light of the shift in strategy .","mr. lortie 's departure , while sudden , was seen as inevitable in light of the shift in strategy .",20,"NNP NNP POS NN , IN JJ , VBD VBN IN JJ IN NN IN DT NN IN NN .","Mr. Lortie 's departure , while sudden , be see as inevitable in light of the shift in strategy .","mr. lortie 's departure , while sudden , be see as inevitable in light of the shift in strategy .",20,20,4,0.0
wsj_1006,15,"`` The non-food operations were largely Mr. Lortie 's creation -LCB- and -RCB- his strategy did n't work , '' said Steven Holt , a financial analyst with Midland Doherty Ltd. .","`` the non-food operations were largely mr. lortie 's creation -lcb- and -rcb- his strategy did n't work , '' said steven holt , a financial analyst with midland doherty ltd. .",32,"`` DT JJ NNS VBD RB NNP NNP POS NN -LRB- CC -RRB- PRP$ NN VBD RB VB , '' VBD NNP NNP , DT JJ NN IN NNP NNP NNP .","`` the non-food operation be largely Mr. Lortie 's creation -lcb- and -rcb- he strategy do not work , '' say Steven Holt , a financial analyst with Midland Doherty Ltd. .","`` the non-food operation be largely mr. lortie 's creation -lcb- and -rcb- he strategy do not work , '' say steven holt , a financial analyst with midland doherty ltd. .",32,32,2,0.0
wsj_1006,16,Provigo 's profit record over the past two years tarnished the company 's and Mr. Lortie 's reputations .,provigo 's profit record over the past two years tarnished the company 's and mr. lortie 's reputations .,19,NNP POS NN NN IN DT JJ CD NNS VBD DT NN POS CC NNP NNP POS NNS .,Provigo 's profit record over the past two year tarnish the company 's and Mr. Lortie 's reputation .,provigo 's profit record over the past two year tarnish the company 's and mr. lortie 's reputation .,19,19,1,1.0
wsj_1006,17,"For the six months ended Aug. 12 , Provigo posted net income of C$ 6.5 million , or eight Canadian cents a share , compared with C$ 18.1 million , or 21 Canadian cents a share , a year earlier .","for the six months ended aug. 12 , provigo posted net income of c$ 6.5 million , or eight canadian cents a share , compared with c$ 18.1 million , or 21 canadian cents a share , a year earlier .",41,"IN DT CD NNS VBN NNP CD , NNP VBD JJ NN IN $ CD CD , CC CD JJ NNS DT NN , VBN IN $ CD CD , CC CD JJ NNS DT NN , DT NN RBR .","for the six month end Aug. 12 , Provigo post net income of c$ 6.5 million , or eight canadian cent a share , compare with c$ 18.1 million , or 21 canadian cent a share , a year earlier .","for the six month end aug. 12 , provigo post net income of c$ 6.5 million , or eight canadian cent a share , compare with c$ 18.1 million , or 21 canadian cent a share , a year earlier .",41,41,2,3.0
wsj_1006,18,Sales were C$ 4.2 billion compared with C$ 3.7 billion .,sales were c$ 4.2 billion compared with c$ 3.7 billion .,11,NNS VBD $ CD CD VBN IN $ CD CD .,sale be c$ 4.2 billion compare with c$ 3.7 billion .,sale be c$ 4.2 billion compare with c$ 3.7 billion .,11,11,0,0.0
wsj_1006,19,"Last month , Canadian Bond Rating Service downgraded Provigo 's commercial paper and debentures because of its lackluster performance .","last month , canadian bond rating service downgraded provigo 's commercial paper and debentures because of its lackluster performance .",20,"JJ NN , JJ NN NNP NNP VBD NNP POS JJ NN CC NNS IN IN PRP$ JJ NN .","last month , canadian bond Rating Service downgrade Provigo 's commercial paper and debenture because of its lackluster performance .","last month , canadian bond rating service downgrade provigo 's commercial paper and debenture because of its lackluster performance .",20,20,2,1.0
wsj_1006,20,"Analysts are skeptical Provigo will be able to sell the non-food businesses as a group for at least book value , and are expecting write-downs .","analysts are skeptical provigo will be able to sell the non-food businesses as a group for at least book value , and are expecting write-downs .",26,"NNS VBP JJ NNP MD VB JJ TO VB DT JJ NNS IN DT NN IN IN JJS NN NN , CC VBP VBG NNS .","analyst be skeptical Provigo will be able to sell the non-food business as a group for at least book value , and be expect write-downs .","analyst be skeptical provigo will be able to sell the non-food business as a group for at least book value , and be expect write-downs .",26,26,4,0.0
wsj_1006,21,Mr. Nadeau said he could n't yet say if the sale prices would match book values .,mr. nadeau said he could n't yet say if the sale prices would match book values .,17,NNP NNP VBD PRP MD RB RB VB IN DT NN NNS MD VB NN NNS .,Mr. Nadeau say he could not yet say if the sale price would match book value .,mr. nadeau say he could not yet say if the sale price would match book value .,17,17,3,0.0
wsj_1006,22,He said all three non-food operations are profitable .,he said all three non-food operations are profitable .,9,PRP VBD DT CD JJ NNS VBP JJ .,he say all three non-food operation be profitable .,he say all three non-food operation be profitable .,9,9,2,0.0
wsj_1006,23,Mr. Nadeau said discussions are under way with potential purchasers of each of the units .,mr. nadeau said discussions are under way with potential purchasers of each of the units .,16,NNP NNP VBD NNS VBP IN NN IN JJ NNS IN DT IN DT NNS .,Mr. Nadeau say discussion be under way with potential purchaser of each of the unit .,mr. nadeau say discussion be under way with potential purchaser of each of the unit .,16,16,2,0.0
wsj_1006,24,He declined to confirm or deny reports that Provigo executive Henri Roy is trying to put together a management buy-out of the catalogue showroom unit .,he declined to confirm or deny reports that provigo executive henri roy is trying to put together a management buy-out of the catalogue showroom unit .,26,PRP VBD TO VB CC VB NNS IN NNP NN NNP NNP VBZ VBG TO VB RP DT NN NN IN DT NN NN NN .,he decline to confirm or deny report that Provigo executive Henri Roy be try to put together a management buy-out of the catalogue showroom unit .,he decline to confirm or deny report that provigo executive henri roy be try to put together a management buy-out of the catalogue showroom unit .,26,26,7,0.0
wsj_1006,25,Mr. Roy could n't be reached .,mr. roy could n't be reached .,7,NNP NNP MD RB VB VBN .,Mr. Roy could not be reach .,mr. roy could not be reach .,7,7,1,0.0
wsj_1006,26,"Yvon Bussieres was named senior executive vice president and chief operating officer of Provigo , a new position .","yvon bussieres was named senior executive vice president and chief operating officer of provigo , a new position .",19,"NNP NNP VBD VBN JJ JJ NN NN CC NN VBG NN IN NNP , DT JJ NN .","Yvon Bussieres be name senior executive vice president and chief operate officer of Provigo , a new position .","yvon bussieres be name senior executive vice president and chief operate officer of provigo , a new position .",19,19,1,0.0
wsj_1006,27,Mr. Bussieres was president and chief operating officer of Provigo 's Quebec retail and wholesale grocery unit .,mr. bussieres was president and chief operating officer of provigo 's quebec retail and wholesale grocery unit .,18,NNP NNP VBD NN CC NN VBG NN IN NNP POS NNP NN CC JJ NN NN .,Mr. Bussieres be president and chief operate officer of Provigo 's Quebec retail and wholesale grocery unit .,mr. bussieres be president and chief operate officer of provigo 's quebec retail and wholesale grocery unit .,18,18,0,0.0
