Doc Id,Sentence Id,Token Id Doc,Token Id Sent,Token,Lowercase Token,Start Offset,End Offset,Is Event,Event Id,Event Class,Tense,Aspect,Polarity,POS,POS Tag Stanford,Lemma Stanford,Lowercase Lemma Stanford,POS Tag,Is Time Expression,Time Expression Id,Time Expression Type,Time Expression Value,Token POS,Lemma POS
CNN_20130322_1243,17,389,11,will,will,45,49,0,O,O,O,O,O,O,MD,will,will,MD,0,O,O,O,will-MD,will-MD
CNN_20130322_1243,17,390,12,be,be,50,52,0,O,O,O,O,O,O,VB,be,be,VB,0,O,O,O,be-VB,be-VB
CNN_20130322_1243,17,391,13,able,able,53,57,0,O,O,O,O,O,O,JJ,able,able,JJ,0,O,O,O,able-JJ,able-JJ
CNN_20130322_1243,17,392,14,to,to,58,60,0,O,O,O,O,O,O,TO,to,to,TO,0,O,O,O,to-TO,to-TO
CNN_20130322_1243,17,393,15,send,send,61,65,1,e38,B-OCCURRENCE,INFINITIVE,NONE,POS,VERB,VB,send,send,VB,0,O,O,O,send-VB,send-VB
CNN_20130322_1243,17,394,16,anything,anything,66,74,0,O,O,O,O,O,O,NN,anything,anything,NN,0,O,O,O,anything-NN,anything-NN
CNN_20130322_1243,17,395,17,from,from,75,79,0,O,O,O,O,O,O,IN,from,from,IN,0,O,O,O,from-IN,from-IN
CNN_20130322_1243,17,396,18,their,their,80,85,0,O,O,O,O,O,O,PRP$,they,they,PRP,0,O,O,O,their-PRP,they-PRP
CNN_20130322_1243,17,397,19,Web,web,86,89,0,O,O,O,O,O,O,NN,web,web,NN,0,O,O,O,web-NN,web-NN
CNN_20130322_1243,17,398,20,browser,browser,90,97,0,O,O,O,O,O,O,NN,browser,browser,NN,0,O,O,O,browser-NN,browser-NN
CNN_20130322_1243,17,399,21,or,or,98,100,0,O,O,O,O,O,O,CC,or,or,CC,0,O,O,O,or-CC,or-CC
CNN_20130322_1243,17,400,22,Maps,maps,101,105,0,O,O,O,O,O,O,NNS,map,map,NN,0,O,O,O,maps-NN,map-NN
CNN_20130322_1243,17,401,23,directly,directly,106,114,0,O,O,O,O,O,O,RB,directly,directly,RB,0,O,O,O,directly-RB,directly-RB
CNN_20130322_1243,17,402,24,to,to,115,117,0,O,O,O,O,O,O,TO,to,to,TO,0,O,O,O,to-TO,to-TO
CNN_20130322_1243,17,403,25,Keep,keep,118,122,0,O,O,O,O,O,O,VB,keep,keep,VB,0,O,O,O,keep-VB,keep-VB
CNN_20130322_1243,17,404,26,0,0,123,124,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130322_1243,18,405,1,The,the,0,3,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130322_1243,18,406,2,prospect,prospect,4,12,0,O,O,O,O,O,O,NN,prospect,prospect,NN,0,O,O,O,prospect-NN,prospect-NN
CNN_20130322_1243,18,407,3,of,of,13,15,0,O,O,O,O,O,O,IN,of,of,IN,0,O,O,O,of-IN,of-IN
CNN_20130322_1243,18,408,4,Keep,keep,16,20,0,O,O,O,O,O,O,VB,keep,keep,VB,0,O,O,O,keep-VB,keep-VB
CNN_20130322_1243,18,409,5,incorporating,incorporating,21,34,1,e46,B-OCCURRENCE,PRESENT,PROGRESSIVE,POS,VERB,VBG,incorporate,incorporate,VB,0,O,O,O,incorporating-VB,incorporate-VB
CNN_20130322_1243,18,410,6,features,features,35,43,0,O,O,O,O,O,O,NNS,feature,feature,NN,0,O,O,O,features-NN,feature-NN
CNN_20130322_1243,18,411,7,of,of,44,46,0,O,O,O,O,O,O,IN,of,of,IN,0,O,O,O,of-IN,of-IN
CNN_20130322_1243,18,412,8,services,services,47,55,0,O,O,O,O,O,O,NNS,service,service,NN,0,O,O,O,services-NN,service-NN
CNN_20130322_1243,18,413,9,such,such,56,60,0,O,O,O,O,O,O,JJ,such,such,JJ,0,O,O,O,such-JJ,such-JJ
CNN_20130322_1243,18,414,10,as,as,61,63,0,O,O,O,O,O,O,IN,as,as,IN,0,O,O,O,as-IN,as-IN
CNN_20130322_1243,18,415,11,Pinterest,pinterest,64,73,0,O,O,O,O,O,O,NN,pinterest,pinterest,NN,0,O,O,O,pinterest-NN,pinterest-NN
CNN_20130322_1243,18,416,12,or,or,74,76,0,O,O,O,O,O,O,CC,or,or,CC,0,O,O,O,or-CC,or-CC
CNN_20130322_1243,18,417,13,Pocket,pocket,77,83,0,O,O,O,O,O,O,NN,pocket,pocket,NN,0,O,O,O,pocket-NN,pocket-NN
CNN_20130322_1243,18,418,14,",",",",84,85,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
CNN_20130322_1243,18,419,15,or,or,86,88,0,O,O,O,O,O,O,CC,or,or,CC,0,O,O,O,or-CC,or-CC
CNN_20130322_1243,18,420,16,even,even,89,93,0,O,O,O,O,O,O,RB,even,even,RB,0,O,O,O,even-RB,even-RB
CNN_20130322_1243,18,421,17,making,making,94,100,0,O,O,O,O,O,O,VBG,make,make,VB,0,O,O,O,making-VB,make-VB
CNN_20130322_1243,18,422,18,it,it,101,103,0,O,O,O,O,O,O,PRP,it,it,PRP,0,O,O,O,it-PRP,it-PRP
CNN_20130322_1243,18,423,19,easy,easy,104,108,0,O,O,O,O,O,O,JJ,easy,easy,JJ,0,O,O,O,easy-JJ,easy-JJ
CNN_20130322_1243,18,424,20,to,to,109,111,0,O,O,O,O,O,O,TO,to,to,TO,0,O,O,O,to-TO,to-TO
CNN_20130322_1243,18,425,21,catalog,catalog,112,119,0,O,O,O,O,O,O,NN,catalog,catalog,NN,0,O,O,O,catalog-NN,catalog-NN
CNN_20130322_1243,18,426,22,streaming,streaming,120,129,0,O,O,O,O,O,O,NN,streaming,streaming,NN,0,O,O,O,streaming-NN,streaming-NN
CNN_20130322_1243,18,427,23,media,media,130,135,0,O,O,O,O,O,O,NNS,media,media,NN,0,O,O,O,media-NN,media-NN
CNN_20130322_1243,18,428,24,",",",",136,137,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
CNN_20130322_1243,18,429,25,could,could,138,143,0,O,O,O,O,O,O,MD,could,could,MD,0,O,O,O,could-MD,could-MD
CNN_20130322_1243,18,430,26,turn,turn,144,148,1,e40,B-OCCURRENCE,FUTURE,NONE,POS,VERB,VB,turn,turn,VB,0,O,O,O,turn-VB,turn-VB
CNN_20130322_1243,18,431,27,it,it,149,151,0,O,O,O,O,O,O,PRP,it,it,PRP,0,O,O,O,it-PRP,it-PRP
CNN_20130322_1243,18,432,28,into,into,152,156,0,O,O,O,O,O,O,IN,into,into,IN,0,O,O,O,into-IN,into-IN
CNN_20130322_1243,18,433,29,something,something,157,166,0,O,O,O,O,O,O,NN,something,something,NN,0,O,O,O,something-NN,something-NN
CNN_20130322_1243,18,434,30,big,big,167,170,0,O,O,O,O,O,O,JJ,big,big,JJ,0,O,O,O,big-JJ,big-JJ
CNN_20130322_1243,18,435,31,0,0,171,172,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130322_1243,19,436,1,That,that,0,4,0,O,O,O,O,O,O,DT,that,that,DT,0,O,O,O,that-DT,that-DT
CNN_20130322_1243,19,437,2,should,should,5,11,0,O,O,O,O,O,O,MD,should,should,MD,0,O,O,O,should-MD,should-MD
CNN_20130322_1243,19,438,3,scare,scare,12,17,1,e41,B-OCCURRENCE,FUTURE,NONE,POS,VERB,VB,scare,scare,VB,0,O,O,O,scare-VB,scare-VB
CNN_20130322_1243,19,439,4,Evernote,evernote,18,26,0,O,O,O,O,O,O,NNP,Evernote,evernote,NN,0,O,O,O,evernote-NN,evernote-NN
CNN_20130322_1243,19,440,5,0,0,27,28,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130322_1243,20,441,1,Keep,keep,0,4,0,O,O,O,O,O,O,VB,keep,keep,VB,0,O,O,O,keep-VB,keep-VB
CNN_20130322_1243,20,442,2,is,is,5,7,0,O,O,O,O,O,O,VBZ,be,be,VB,0,O,O,O,is-VB,be-VB
CNN_20130322_1243,20,443,3,not,not,8,11,0,O,O,O,O,O,O,RB,not,not,RB,0,O,O,O,not-RB,not-RB
CNN_20130322_1243,20,444,4,the,the,12,15,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130322_1243,20,445,5,reinvention,reinvention,16,27,1,e49,B-OCCURRENCE,NONE,NONE,NEG,NOUN,NN,reinvention,reinvention,NN,0,O,O,O,reinvention-NN,reinvention-NN
CNN_20130322_1243,20,446,6,of,of,28,30,0,O,O,O,O,O,O,IN,of,of,IN,0,O,O,O,of-IN,of-IN
CNN_20130322_1243,20,447,7,the,the,31,34,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130322_1243,20,448,8,wheel,wheel,35,40,0,O,O,O,O,O,O,NN,wheel,wheel,NN,0,O,O,O,wheel-NN,wheel-NN
CNN_20130322_1243,20,449,9,in,in,41,43,0,O,O,O,O,O,O,IN,in,in,IN,0,O,O,O,in-IN,in-IN
CNN_20130322_1243,20,450,10,any,any,44,47,0,O,O,O,O,O,O,DT,any,any,DT,0,O,O,O,any-DT,any-DT
CNN_20130322_1243,20,451,11,aspect,aspect,48,54,0,O,O,O,O,O,O,NN,aspect,aspect,NN,0,O,O,O,aspect-NN,aspect-NN
CNN_20130322_1243,20,452,12,--,--,55,57,0,O,O,O,O,O,O,:,--,--,:,0,O,O,O,---:,---:
CNN_20130322_1243,20,453,13,there,there,58,63,0,O,O,O,O,O,O,EX,there,there,EX,0,O,O,O,there-EX,there-EX
CNN_20130322_1243,20,454,14,are,are,64,67,0,O,O,O,O,O,O,VBP,be,be,VB,0,O,O,O,are-VB,be-VB
CNN_20130322_1243,20,455,15,a,a,68,69,0,O,O,O,O,O,O,DT,a,a,DT,0,O,O,O,a-DT,a-DT
CNN_20130322_1243,20,456,16,plethora,plethora,70,78,0,O,O,O,O,O,O,NN,plethora,plethora,NN,0,O,O,O,plethora-NN,plethora-NN
CNN_20130322_1243,20,457,17,of,of,79,81,0,O,O,O,O,O,O,IN,of,of,IN,0,O,O,O,of-IN,of-IN
CNN_20130322_1243,20,458,18,third-party,third-party,82,93,0,O,O,O,O,O,O,JJ,third-party,third-party,JJ,0,O,O,O,third-party-JJ,third-party-JJ
CNN_20130322_1243,20,459,19,apps,apps,94,98,0,O,O,O,O,O,O,NNS,app,app,NN,0,O,O,O,apps-NN,app-NN
CNN_20130322_1243,20,460,20,already,already,99,106,0,O,O,O,O,O,O,RB,already,already,RB,0,O,O,O,already-RB,already-RB
CNN_20130322_1243,20,461,21,available,available,107,116,1,e50,B-STATE,PRESENT,NONE,POS,ADJECTIVE,JJ,available,available,JJ,0,O,O,O,available-JJ,available-JJ
CNN_20130322_1243,20,462,22,for,for,117,120,0,O,O,O,O,O,O,IN,for,for,IN,0,O,O,O,for-IN,for-IN
CNN_20130322_1243,20,463,23,Android,android,121,128,0,O,O,O,O,O,O,NNP,Android,android,NN,0,O,O,O,android-NN,android-NN
CNN_20130322_1243,20,464,24,0,0,129,130,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130322_1243,21,465,1,But,but,0,3,0,O,O,O,O,O,O,CC,but,but,CC,0,O,O,O,but-CC,but-CC
CNN_20130322_1243,21,466,2,it,it,4,6,0,O,O,O,O,O,O,PRP,it,it,PRP,0,O,O,O,it-PRP,it-PRP
CNN_20130322_1243,21,467,3,is,is,7,9,0,O,O,O,O,O,O,VBZ,be,be,VB,0,O,O,O,is-VB,be-VB
CNN_20130322_1243,21,468,4,a,a,10,11,0,O,O,O,O,O,O,DT,a,a,DT,0,O,O,O,a-DT,a-DT
CNN_20130322_1243,21,469,5,well-exectuted,well-exectuted,12,26,0,O,O,O,O,O,O,JJ,well-exectuted,well-exectuted,JJ,0,O,O,O,well-exectuted-JJ,well-exectuted-JJ
CNN_20130322_1243,21,470,6,refinement,refinement,27,37,0,O,O,O,O,O,O,NN,refinement,refinement,NN,0,O,O,O,refinement-NN,refinement-NN
CNN_20130322_1243,21,471,7,0,0,38,39,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130322_1243,22,472,1,In,in,0,2,0,O,O,O,O,O,O,IN,in,in,IN,0,O,O,O,in-IN,in-IN
CNN_20130322_1243,22,473,2,filling,filling,3,10,1,e42,B-OCCURRENCE,PRESENT,PROGRESSIVE,POS,VERB,VBG,fill,fill,VB,0,O,O,O,filling-VB,fill-VB
CNN_20130322_1243,22,474,3,a,a,11,12,0,O,O,O,O,O,O,DT,a,a,DT,0,O,O,O,a-DT,a-DT
CNN_20130322_1243,22,475,4,minor,minor,13,18,0,O,O,O,O,O,O,JJ,minor,minor,JJ,0,O,O,O,minor-JJ,minor-JJ
CNN_20130322_1243,22,476,5,",",",",19,20,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
CNN_20130322_1243,22,477,6,but,but,21,24,0,O,O,O,O,O,O,CC,but,but,CC,0,O,O,O,but-CC,but-CC
CNN_20130322_1243,22,478,7,important,important,25,34,0,O,O,O,O,O,O,JJ,important,important,JJ,0,O,O,O,important-JJ,important-JJ
CNN_20130322_1243,22,479,8,gap,gap,35,38,0,O,O,O,O,O,O,NN,gap,gap,NN,0,O,O,O,gap-NN,gap-NN
CNN_20130322_1243,22,480,9,in,in,39,41,0,O,O,O,O,O,O,IN,in,in,IN,0,O,O,O,in-IN,in-IN
CNN_20130322_1243,22,481,10,its,its,42,45,0,O,O,O,O,O,O,PRP$,its,its,PRP,0,O,O,O,its-PRP,its-PRP
CNN_20130322_1243,22,482,11,mobile,mobile,46,52,0,O,O,O,O,O,O,JJ,mobile,mobile,JJ,0,O,O,O,mobile-JJ,mobile-JJ
CNN_20130322_1243,22,483,12,ecosystem,ecosystem,53,62,0,O,O,O,O,O,O,NN,ecosystem,ecosystem,NN,0,O,O,O,ecosystem-NN,ecosystem-NN
CNN_20130322_1243,22,484,13,",",",",63,64,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
CNN_20130322_1243,22,485,14,Google,google,65,71,0,O,O,O,O,O,O,NNP,Google,google,NN,0,O,O,O,google-NN,google-NN
CNN_20130322_1243,22,486,15,gives,gives,72,77,1,e43,B-OCCURRENCE,PRESENT,NONE,POS,VERB,VBZ,give,give,VB,0,O,O,O,gives-VB,give-VB
CNN_20130322_1243,22,487,16,the,the,78,81,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130322_1243,22,488,17,competition,competition,82,93,0,O,O,O,O,O,O,NN,competition,competition,NN,0,O,O,O,competition-NN,competition-NN
CNN_20130322_1243,22,489,18,one,one,94,97,0,O,O,O,O,O,O,CD,one,one,CD,0,O,O,O,one-CD,one-CD
CNN_20130322_1243,22,490,19,less,less,98,102,0,O,O,O,O,O,O,JJR,less,less,JJ,0,O,O,O,less-JJ,less-JJ
CNN_20130322_1243,22,491,20,claim,claim,103,108,0,O,O,O,O,O,O,NN,claim,claim,NN,0,O,O,O,claim-NN,claim-NN
CNN_20130322_1243,22,492,21,of,of,109,111,0,O,O,O,O,O,O,IN,of,of,IN,0,O,O,O,of-IN,of-IN
CNN_20130322_1243,22,493,22,superiority,superiority,112,123,0,O,O,O,O,O,O,NN,superiority,superiority,NN,0,O,O,O,superiority-NN,superiority-NN
CNN_20130322_1243,22,494,23,over,over,124,128,0,O,O,O,O,O,O,IN,over,over,IN,0,O,O,O,over-IN,over-IN
CNN_20130322_1243,22,495,24,Android,android,129,136,0,O,O,O,O,O,O,NNP,Android,android,NN,0,O,O,O,android-NN,android-NN
CNN_20130322_1243,22,496,25,0,0,137,138,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130322_248,0,1,1,The,the,0,3,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130322_248,0,2,2,FAA,faa,4,7,0,O,O,O,O,O,O,NNP,FAA,faa,NN,0,O,O,O,faa-NN,faa-NN
CNN_20130322_248,0,3,3,on,on,8,10,0,O,O,O,O,O,O,IN,on,on,IN,0,O,O,O,on-IN,on-IN
CNN_20130322_248,0,4,4,Friday,friday,11,17,0,O,O,O,O,O,O,NNP,Friday,friday,NN,1,t1,B-DATE,2013-03-22,friday-NN,friday-NN
CNN_20130322_248,0,5,5,announced,announced,18,27,1,e1,B-REPORTING,PAST,NONE,POS,VERB,VBD,announce,announce,VB,0,O,O,O,announced-VB,announce-VB
CNN_20130322_248,0,6,6,it,it,28,30,0,O,O,O,O,O,O,PRP,it,it,PRP,0,O,O,O,it-PRP,it-PRP
CNN_20130322_248,0,7,7,will,will,31,35,0,O,O,O,O,O,O,MD,will,will,MD,0,O,O,O,will-MD,will-MD
CNN_20130322_248,0,8,8,close,close,36,41,1,e2,B-OCCURRENCE,FUTURE,NONE,POS,VERB,VB,close,close,VB,0,O,O,O,close-VB,close-VB
CNN_20130322_248,0,9,9,149,149,42,45,0,O,O,O,O,O,O,CD,149,149,CD,0,O,O,O,149-CD,149-CD
CNN_20130322_248,0,10,10,regional,regional,46,54,0,O,O,O,O,O,O,JJ,regional,regional,JJ,0,O,O,O,regional-JJ,regional-JJ
CNN_20130322_248,0,11,11,airport,airport,55,62,0,O,O,O,O,O,O,NN,airport,airport,NN,0,O,O,O,airport-NN,airport-NN
CNN_20130322_248,0,12,12,control,control,63,70,0,O,O,O,O,O,O,NN,control,control,NN,0,O,O,O,control-NN,control-NN
CNN_20130322_248,0,13,13,towers,towers,71,77,0,O,O,O,O,O,O,NNS,tower,tower,NN,0,O,O,O,towers-NN,tower-NN
CNN_20130322_248,0,14,14,because,because,78,85,0,O,O,O,O,O,O,IN,because,because,IN,0,O,O,O,because-IN,because-IN
CNN_20130322_248,0,15,15,of,of,86,88,0,O,O,O,O,O,O,IN,of,of,IN,0,O,O,O,of-IN,of-IN
CNN_20130322_248,0,16,16,forced,forced,89,95,0,O,O,O,O,O,O,JJ,forced,forced,JJ,0,O,O,O,forced-JJ,forced-JJ
CNN_20130322_248,0,17,17,spending,spending,96,104,0,O,O,O,O,O,O,NN,spending,spending,NN,0,O,O,O,spending-NN,spending-NN
CNN_20130322_248,0,18,18,cuts,cuts,105,109,1,e102,B-OCCURRENCE,PAST,NONE,POS,NOUN,NNS,cut,cut,NN,0,O,O,O,cuts-NN,cut-NN
CNN_20130322_248,0,19,19,--,--,110,112,0,O,O,O,O,O,O,:,--,--,:,0,O,O,O,---:,---:
CNN_20130322_248,0,20,20,sparing,sparing,113,120,1,e3,B-OCCURRENCE,PRESENT,PROGRESSIVE,POS,VERB,VBG,spare,spare,VB,0,O,O,O,sparing-VB,spare-VB
CNN_20130322_248,0,21,21,40,40,121,123,0,O,O,O,O,O,O,CD,40,40,CD,0,O,O,O,40-CD,40-CD
CNN_20130322_248,0,22,22,others,others,124,130,0,O,O,O,O,O,O,NNS,other,other,NN,0,O,O,O,others-NN,other-NN
CNN_20130322_248,0,23,23,that,that,131,135,0,O,O,O,O,O,O,IN,that,that,IN,0,O,O,O,that-IN,that-IN
CNN_20130322_248,0,24,24,the,the,136,139,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130322_248,0,25,25,FAA,faa,140,143,0,O,O,O,O,O,O,NNP,FAA,faa,NN,0,O,O,O,faa-NN,faa-NN
CNN_20130322_248,0,26,26,had,had,144,147,0,O,O,O,O,O,O,VBD,have,have,VB,0,O,O,O,had-VB,have-VB
CNN_20130322_248,0,27,27,been,been,148,152,0,O,O,O,O,O,O,VBN,be,be,VB,0,O,O,O,been-VB,be-VB
CNN_20130322_248,0,28,28,expected,expected,153,161,1,e4,B-I_STATE,PAST,PERFECTIVE,POS,VERB,VBN,expect,expect,VB,0,O,O,O,expected-VB,expect-VB
CNN_20130322_248,0,29,29,to,to,162,164,0,O,O,O,O,O,O,TO,to,to,TO,0,O,O,O,to-TO,to-TO
CNN_20130322_248,0,30,30,shutter,shutter,165,172,1,e45,B-OCCURRENCE,INFINITIVE,NONE,POS,VERB,VB,shutter,shutter,VB,0,O,O,O,shutter-VB,shutter-VB
CNN_20130322_248,0,31,31,0,0,173,174,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130322_248,1,32,1,A,a,0,1,0,O,O,O,O,O,O,DT,a,a,DT,0,O,O,O,a-DT,a-DT
CNN_20130322_248,1,33,2,four-week,four-week,2,11,0,O,O,O,O,O,O,JJ,four-week,four-week,JJ,1,t2,B-DURATION,P4W,four-week-JJ,four-week-JJ
CNN_20130322_248,1,34,3,",",",",12,13,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
CNN_20130322_248,1,35,4,phased,phased,14,20,0,O,O,O,O,O,O,JJ,phased,phased,JJ,0,O,O,O,phased-JJ,phased-JJ
CNN_20130322_248,1,36,5,closure,closure,21,28,1,e5,B-OCCURRENCE,NONE,NONE,POS,NOUN,NN,closure,closure,NN,0,O,O,O,closure-NN,closure-NN
CNN_20130322_248,1,37,6,of,of,29,31,0,O,O,O,O,O,O,IN,of,of,IN,0,O,O,O,of-IN,of-IN
CNN_20130322_248,1,38,7,the,the,32,35,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130322_248,1,39,8,149,149,36,39,0,O,O,O,O,O,O,CD,149,149,CD,0,O,O,O,149-CD,149-CD
CNN_20130322_248,1,40,9,control,control,40,47,0,O,O,O,O,O,O,NN,control,control,NN,0,O,O,O,control-NN,control-NN
CNN_20130322_248,1,41,10,towers,towers,48,54,0,O,O,O,O,O,O,NNS,tower,tower,NN,0,O,O,O,towers-NN,tower-NN
CNN_20130322_248,1,42,11,will,will,55,59,0,O,O,O,O,O,O,MD,will,will,MD,0,O,O,O,will-MD,will-MD
CNN_20130322_248,1,43,12,begin,begin,60,65,1,e6,B-ASPECTUAL,FUTURE,NONE,POS,VERB,VB,begin,begin,VB,0,O,O,O,begin-VB,begin-VB
CNN_20130322_248,1,44,13,on,on,66,68,0,O,O,O,O,O,O,IN,on,on,IN,0,O,O,O,on-IN,on-IN
CNN_20130322_248,1,45,14,April,april,69,74,0,O,O,O,O,O,O,NNP,April,april,NN,1,t3,B-DATE,2013-04-07,april-NN,april-NN
CNN_20130322_248,1,46,15,7,7,75,76,0,O,O,O,O,O,O,CD,7,7,CD,1,t3,I-DATE,2013-04-07,7-CD,7-CD
CNN_20130322_248,1,47,16,",",",",77,78,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
CNN_20130322_248,1,48,17,the,the,79,82,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130322_248,1,49,18,FAA,faa,83,86,0,O,O,O,O,O,O,NNP,FAA,faa,NN,0,O,O,O,faa-NN,faa-NN
CNN_20130322_248,1,50,19,said,said,87,91,1,e7,B-REPORTING,PAST,NONE,POS,VERB,VBD,say,say,VB,0,O,O,O,said-VB,say-VB
CNN_20130322_248,1,51,20,0,0,92,93,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130322_248,2,52,1,The,the,0,3,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130322_248,2,53,2,FAA,faa,4,7,0,O,O,O,O,O,O,NNP,FAA,faa,NN,0,O,O,O,faa-NN,faa-NN
CNN_20130322_248,2,54,3,had,had,8,11,0,O,O,O,O,O,O,VBD,have,have,VB,0,O,O,O,had-VB,have-VB
CNN_20130322_248,2,55,4,been,been,12,16,0,O,O,O,O,O,O,VBN,be,be,VB,0,O,O,O,been-VB,be-VB
CNN_20130322_248,2,56,5,expected,expected,17,25,1,e8,B-I_STATE,PAST,PERFECTIVE,POS,VERB,VBN,expect,expect,VB,0,O,O,O,expected-VB,expect-VB
CNN_20130322_248,2,57,6,to,to,26,28,0,O,O,O,O,O,O,TO,to,to,TO,0,O,O,O,to-TO,to-TO
CNN_20130322_248,2,58,7,announce,announce,29,37,1,e9,B-REPORTING,INFINITIVE,NONE,POS,VERB,VB,announce,announce,VB,0,O,O,O,announce-VB,announce-VB
CNN_20130322_248,2,59,8,the,the,38,41,0,O,O,O,O,O,O,DT,the,the,DT,0,O,O,O,the-DT,the-DT
CNN_20130322_248,2,60,9,closure,closure,42,49,1,e10,B-OCCURRENCE,NONE,NONE,POS,NOUN,NN,closure,closure,NN,0,O,O,O,closure-NN,closure-NN
CNN_20130322_248,2,61,10,of,of,50,52,0,O,O,O,O,O,O,IN,of,of,IN,0,O,O,O,of-IN,of-IN
CNN_20130322_248,2,62,11,189,189,53,56,0,O,O,O,O,O,O,CD,189,189,CD,0,O,O,O,189-CD,189-CD
CNN_20130322_248,2,63,12,low,low,57,60,0,O,O,O,O,O,O,JJ,low,low,JJ,0,O,O,O,low-JJ,low-JJ
CNN_20130322_248,2,64,13,0,0,61,62,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130322_248,2,65,14,or,or,63,65,0,O,O,O,O,O,O,CC,or,or,CC,0,O,O,O,or-CC,or-CC
CNN_20130322_248,2,66,15,moderate-volume,moderate-volume,66,81,0,O,O,O,O,O,O,JJ,moderate-volume,moderate-volume,JJ,0,O,O,O,moderate-volume-JJ,moderate-volume-JJ
CNN_20130322_248,2,67,16,towers,towers,82,88,0,O,O,O,O,O,O,NNS,tower,tower,NN,0,O,O,O,towers-NN,tower-NN
CNN_20130322_248,2,68,17,staffed,staffed,89,96,1,e100,B-STATE,PAST,NONE,POS,VERB,VBN,staff,staff,VB,0,O,O,O,staffed-VB,staff-VB
CNN_20130322_248,2,69,18,by,by,97,99,0,O,O,O,O,O,O,IN,by,by,IN,0,O,O,O,by-IN,by-IN
CNN_20130322_248,2,70,19,contractors,contractors,100,111,0,O,O,O,O,O,O,NNS,contractor,contractor,NN,0,O,O,O,contractors-NN,contractor-NN
CNN_20130322_248,2,71,20,0,0,112,113,0,O,O,O,O,O,O,0,0,0,0,0,O,O,O,0-0,0-0
CNN_20130322_248,3,72,1,Before,before,0,6,0,O,O,O,O,O,O,IN,before,before,IN,0,O,O,O,before-IN,before-IN
CNN_20130322_248,3,73,2,Friday,friday,7,13,0,O,O,O,O,O,O,NNP,Friday,friday,NN,1,t4,B-DATE,2013-03-22,friday-NN,friday-NN
CNN_20130322_248,3,74,3,`s,`s,14,16,0,O,O,O,O,O,O,POS,`s,`s,POS,0,O,O,O,`s-POS,`s-POS
CNN_20130322_248,3,75,4,announcement,announcement,17,29,1,e11,B-OCCURRENCE,NONE,NONE,POS,NOUN,NN,announcement,announcement,NN,0,O,O,O,announcement-NN,announcement-NN
CNN_20130322_248,3,76,5,",",",",30,31,0,O,O,O,O,O,O,",",",",",",",",0,O,O,O,",-,",",-,"
CNN_20130322_248,3,77,6,it,it,32,34,0,O,O,O,O,O,O,PRP,it,it,PRP,0,O,O,O,it-PRP,it-PRP
CNN_20130322_248,3,78,7,said,said,35,39,1,e12,B-REPORTING,PAST,NONE,POS,VERB,VBD,say,say,VB,0,O,O,O,said-VB,say-VB
CNN_20130322_248,3,79,8,it,it,40,42,0,O,O,O,O,O,O,PRP,it,it,PRP,0,O,O,O,it-PRP,it-PRP
CNN_20130322_248,3,80,9,would,would,43,48,0,O,O,O,O,O,O,MD,would,would,MD,0,O,O,O,would-MD,would-MD
CNN_20130322_248,3,81,10,consider,consider,49,57,1,e13,B-I_STATE,NONE,NONE,POS,VERB,VB,consider,consider,VB,0,O,O,O,consider-VB,consider-VB
